word,type,pos,stemmed,priorpolarity
torture,weaksubj,verb,y,negative
tortured,weaksubj,adj,n,negative
tortuous,strongsubj,adj,n,negative
torturous,strongsubj,adj,n,negative
torturously,strongsubj,anypos,n,negative
totalitarian,weaksubj,adj,n,negative
tradition,weaksubj,noun,n,positive
traditional,weaksubj,adj,n,positive
touch,weaksubj,verb,y,neutral
touches,strongsubj,adj,n,neutral
touches,strongsubj,noun,n,neutral
touchy,strongsubj,adj,n,negative
toughness,strongsubj,adj,n,negative
toughness,strongsubj,noun,n,negative
toxic,weaksubj,adj,n,negative
traduce,strongsubj,verb,y,negative
tragedy,weaksubj,adj,n,negative
tragedy,weaksubj,noun,n,negative
tragic,strongsubj,adj,n,negative
tragically,strongsubj,anypos,n,negative
traitor,strongsubj,noun,n,negative
traitorous,strongsubj,adj,n,negative
traitorously,strongsubj,adj,n,negative
traitorously,strongsubj,anypos,n,negative
tramp,strongsubj,noun,n,negative
trample,strongsubj,verb,y,negative
tranquil,strongsubj,adj,n,positive
tranquility,strongsubj,adj,n,positive
tranquility,strongsubj,noun,n,positive
transgress,weaksubj,verb,y,negative
transgression,weaksubj,noun,n,negative
transparency,weaksubj,adj,n,neutral
transparency,weaksubj,noun,n,neutral
transparent,weaksubj,adj,n,neutral
transparent,weaksubj,noun,n,neutral
transport,weaksubj,verb,y,neutral
trauma,strongsubj,adj,n,negative
trauma,strongsubj,noun,n,negative
traumatic,strongsubj,adj,n,negative
traumatic,strongsubj,anypos,n,negative
traumatically,strongsubj,anypos,n,negative
traumatize,strongsubj,verb,y,negative
traumatized,strongsubj,adj,n,negative
travesties,strongsubj,noun,n,negative
travesty,strongsubj,noun,n,negative
travesty,strongsubj,verb,y,negative
treacherous,weaksubj,adj,n,negative
treacherously,weaksubj,adverb,n,negative
treachery,strongsubj,noun,n,negative
treason,strongsubj,noun,n,negative
treasonous,strongsubj,adj,n,negative
treasure,strongsubj,verb,y,positive
treat,weaksubj,noun,n,positive
tremendous,strongsubj,anypos,n,positive
tremendously,strongsubj,anypos,y,positive
trendy,strongsubj,adj,n,positive
trepidation,strongsubj,noun,n,positive
trial,weaksubj,noun,n,negative
tribute,strongsubj,noun,n,positive
trick,strongsubj,adj,n,negative
trick,strongsubj,noun,n,negative
tricky,strongsubj,adj,n,negative
tricky,strongsubj,noun,n,negative
trickery,strongsubj,noun,n,negative
trim,weaksubj,adj,n,positive
triumph,strongsubj,noun,n,positive
triumph,strongsubj,verb,y,positive
triumphal,strongsubj,adj,n,positive
triumphant,strongsubj,adj,n,positive
triumphant,strongsubj,verb,y,positive
triumphantly,strongsubj,anypos,n,positive
trivial,strongsubj,adj,n,negative
trivial,strongsubj,noun,n,negative
trivialize,strongsubj,verb,y,negative
trivially,strongsubj,anypos,n,negative
trouble,weaksubj,adj,n,negative
trouble,strongsubj,anypos,y,negative
trouble,weaksubj,noun,n,negative
trouble,weaksubj,verb,y,negative
troublemaker,strongsubj,adj,n,negative
troublemaker,strongsubj,noun,n,negative
troublesome,strongsubj,adj,n,negative
troublesome,strongsubj,anypos,n,negative
troublesomely,strongsubj,anypos,n,negative
troubling,strongsubj,anypos,y,negative
troublingly,strongsubj,anypos,y,negative
truant,weaksubj,adj,n,negative
truculent,strongsubj,adj,n,positive
truculently,strongsubj,anypos,n,positive
true,strongsubj,anypos,n,positive
truly,strongsubj,anypos,n,positive
trump,strongsubj,verb,y,positive
trumpet,strongsubj,verb,y,positive
trust,weaksubj,adj,n,positive
trust,weaksubj,noun,n,positive
trust,weaksubj,verb,y,positive
trusting,strongsubj,anypos,n,positive
trustingly,strongsubj,anypos,n,positive
trustworthiness,strongsubj,noun,n,positive
trustworthy,strongsubj,adj,n,positive
truth,strongsubj,anypos,y,positive
truthful,strongsubj,adj,n,positive
truthfully,strongsubj,adverb,n,positive
truthfulness,strongsubj,noun,n,positive
try,weaksubj,verb,y,negative
trying,weaksubj,adj,n,negative
tumultuous,weaksubj,adj,n,negative
turbulent,weaksubj,adj,n,negative
turmoil,strongsubj,noun,n,negative
twinkly,strongsubj,anypos,y,positive
twist,strongsubj,noun,n,negative
twist,strongsubj,verb,y,negative
twisted,strongsubj,adj,n,negative
twists,weaksubj,adj,n,negative
twists,weaksubj,noun,n,negative
tyrannical,strongsubj,adj,n,negative
tyrannically,strongsubj,anypos,n,negative
tyranny,strongsubj,noun,n,negative
tyrant,strongsubj,noun,n,negative
ugh,strongsubj,anypos,y,negative
ugliness,strongsubj,adj,n,negative
ugliness,strongsubj,noun,n,negative
ugly,strongsubj,adj,n,negative
ulterior,strongsubj,adj,n,negative
ultimate,strongsubj,anypos,n,positive
ultimately,strongsubj,anypos,n,positive
ultimatum,strongsubj,noun,n,negative
ultimatums,strongsubj,adj,n,negative
ultimatums,strongsubj,noun,n,negative
ultra,strongsubj,adj,n,positive
ultra-hardline,strongsubj,adj,n,negative
ultra-hardline,strongsubj,noun,n,negative
unabashed,strongsubj,adj,n,positive
unabashedly,strongsubj,anypos,n,positive
unable,weaksubj,adj,n,negative
unacceptable,strongsubj,adj,n,negative
unacceptablely,strongsubj,anypos,n,negative
unaccustomed,weaksubj,adj,n,negative
unanimous,strongsubj,adj,n,positive
unassailable,strongsubj,adj,n,positive
unassailable,strongsubj,noun,n,positive
unattractive,strongsubj,adj,n,negative
unaudited,weaksubj,adj,n,neutral
unauthentic,weaksubj,adj,n,negative
unavailable,weaksubj,adj,n,negative
unavoidable,weaksubj,adj,n,negative
unavoidably,weaksubj,adverb,n,negative
unbiased,weaksubj,adj,n,positive
unbearable,strongsubj,adj,n,negative
unbearablely,strongsubj,adverb,n,negative
unbelievable,strongsubj,anypos,n,negative
unbelievably,strongsubj,anypos,n,negative
unbosom,strongsubj,verb,y,positive
unbound,weaksubj,adj,n,positive
unbroken,weaksubj,adj,n,positive
uncertain,weaksubj,adj,n,negative
uncivil,strongsubj,adj,n,negative
uncivilized,strongsubj,adj,n,negative
uncivilized,strongsubj,noun,n,negative
unclean,strongsubj,adj,n,negative
unclear,weaksubj,adj,n,negative
uncollectible,weaksubj,adj,n,negative
uncomfortable,weaksubj,adj,n,negative
uncommon,strongsubj,adj,n,positive
uncommonly,strongsubj,anypos,n,positive
uncompetitive,weaksubj,adj,n,negative
uncompromising,strongsubj,adj,n,negative
uncompromisingly,strongsubj,anypos,n,negative
unconcerned,strongsubj,adj,n,positive
unconditional,weaksubj,adj,n,positive
unconfirmed,weaksubj,adj,n,negative
unconstitutional,weaksubj,adj,n,negative
uncontrolled,weaksubj,adj,n,negative
unconventional,weaksubj,adj,n,positive
unconvincing,strongsubj,adj,n,negative
unconvincingly,strongsubj,anypos,n,negative
uncouth,strongsubj,adj,n,negative
undaunted,strongsubj,adj,n,positive
undecided,weaksubj,adj,n,negative
undefined,weaksubj,adj,n,negative
undependability,strongsubj,noun,n,negative
undependable,strongsubj,adj,n,negative
underdog,strongsubj,adj,n,negative
underdog,strongsubj,noun,n,negative
underestimate,strongsubj,verb,y,negative
underlings,strongsubj,adj,n,negative
underlings,strongsubj,noun,n,negative
undermine,strongsubj,verb,y,negative
underpaid,weaksubj,adj,n,negative
understand,strongsubj,verb,y,positive
understandable,strongsubj,adj,n,positive
understanding,weaksubj,adj,n,positive
understanding,weaksubj,noun,n,positive
understood,strongsubj,verb,n,positive
understate,strongsubj,verb,y,positive
understated,strongsubj,anypos,n,positive
understatedly,strongsubj,anypos,n,positive
undesirable,strongsubj,adj,n,negative
undetermined,weaksubj,adj,n,negative
undid,weaksubj,verb,n,negative
undignified,strongsubj,adj,n,negative
undisputable,strongsubj,anypos,n,positive
undisputably,strongsubj,anypos,n,positive
undisputed,weaksubj,adj,n,positive
undo,weaksubj,verb,n,negative
undocumented,weaksubj,adj,n,negative
undone,weaksubj,verb,n,negative
undoubted,strongsubj,adj,n,positive
undoubtedly,strongsubj,adverb,n,positive
undue,strongsubj,adj,n,negative
unease,strongsubj,adj,n,negative
unease,strongsubj,noun,n,negative
uneasily,strongsubj,anypos,n,negative
uneasiness,strongsubj,adj,n,negative
uneasiness,strongsubj,noun,n,negative
uneasy,strongsubj,adj,n,negative
uneconomical,weaksubj,adj,n,negative
unencumbered,weaksubj,adj,n,positive
unequal,strongsubj,anypos,y,negative
unequivocal,strongsubj,anypos,n,positive
unequivocal,strongsubj,anypos,y,positive
unequivocally,strongsubj,anypos,y,positive
unethical,strongsubj,adj,n,negative
uneven,weaksubj,adj,n,negative
uneventful,weaksubj,adj,n,negative
unexpected,weaksubj,adj,n,negative
unexpectedly,strongsubj,anypos,y,negative
unexplained,weaksubj,adj,n,negative
unfair,strongsubj,adj,n,negative
unfairly,strongsubj,adverb,n,negative
unfaithful,strongsubj,adj,n,negative
unfaithfully,strongsubj,adverb,n,negative
unfamiliar,weaksubj,anypos,n,negative
unfavorable,strongsubj,anypos,n,negative
unfazed,strongsubj,anypos,n,positive
unfeeling,strongsubj,adj,n,negative
unfettered,strongsubj,adj,n,positive
unfinished,weaksubj,adj,n,negative
unfit,strongsubj,adj,n,negative
unforeseen,weaksubj,adj,n,negative
unforgettable,strongsubj,adj,n,positive
unfortunate,strongsubj,anypos,n,negative
unfortunately,strongsubj,anypos,y,negative
unfounded,strongsubj,adj,n,negative
unfriendly,strongsubj,adj,n,negative
unfulfilled,weaksubj,adj,n,negative
unfunded,weaksubj,adj,n,negative
ungrateful,strongsubj,adj,n,negative
ungovernable,strongsubj,adj,n,negative
ungovernable,strongsubj,noun,n,negative
unhappily,strongsubj,adverb,n,negative
unhappiness,strongsubj,noun,n,negative
unhappy,strongsubj,adj,n,negative
unhealthy,weaksubj,adj,n,negative
uniform,weaksubj,adj,n,positive
uniformly,weaksubj,adverb,n,positive
unilateralism,strongsubj,adj,n,negative
unilateralism,strongsubj,noun,n,negative
unimaginable,strongsubj,adj,n,negative
unimaginably,strongsubj,anypos,n,negative
unimportant,strongsubj,adj,n,negative
uninformed,weaksubj,adj,n,negative
uninsured,weaksubj,adj,n,negative
unipolar,strongsubj,adj,n,negative
unipolar,strongsubj,noun,n,negative
unique,weaksubj,adj,n,positive
unity,weaksubj,adj,n,positive
unity,weaksubj,noun,n,positive
universal,weaksubj,adj,n,positive
unjust,strongsubj,adj,n,negative
unjustifiable,strongsubj,adj,n,negative
unjustifiably,strongsubj,anypos,n,negative
unjustified,weaksubj,adj,n,negative
unjustly,strongsubj,anypos,y,negative
unkind,strongsubj,adj,n,negative
unkindly,strongsubj,adverb,n,negative
unlamentable,strongsubj,anypos,n,negative
unlamentably,strongsubj,anypos,n,negative
unlawful,weaksubj,adj,n,negative
unlawfully,weaksubj,adverb,n,negative
unlawfulness,weaksubj,adj,n,negative
unlawfulness,weaksubj,noun,n,negative
unleash,strongsubj,verb,y,negative
unlicensed,weaksubj,adj,n,negative
unlikely,weaksubj,anypos,y,negative
unlimited,weaksubj,adj,n,positive
unlucky,strongsubj,adj,n,negative
unmoved,weaksubj,adj,n,negative
unnatural,weaksubj,anypos,n,negative
unnaturally,strongsubj,anypos,y,negative
unnecessary,weaksubj,adj,n,negative
unneeded,weaksubj,adj,n,negative
unnerve,strongsubj,verb,y,negative
unnerved,strongsubj,adj,n,negative
unnerving,strongsubj,anypos,n,negative
unnervingly,strongsubj,anypos,n,negative
unnoticed,weaksubj,adj,n,negative
unobserved,weaksubj,adj,n,negative
unorthodox,strongsubj,adj,n,negative
unorthodoxy,strongsubj,noun,n,negative
unparalleled,strongsubj,adj,n,positive
unpleasant,strongsubj,adj,n,negative
unpleasantries,strongsubj,adj,n,negative
unpleasantries,strongsubj,noun,n,negative
unpopular,strongsubj,adj,n,negative
unprecedent,strongsubj,adj,n,negative
unprecedented,strongsubj,anypos,n,negative
unpredictable,weaksubj,adj,n,negative
unprepared,weaksubj,adj,n,negative
unpretentious,strongsubj,adj,n,positive
unproductive,weaksubj,adj,n,negative
unprofitable,weaksubj,adj,n,negative
unqualified,strongsubj,adj,n,negative
unquestionable,strongsubj,anypos,y,positive
unquestionably,strongsubj,anypos,y,positive
unravel,strongsubj,adj,n,negative
unravel,strongsubj,noun,n,negative
unraveled,weaksubj,adj,n,negative
unrealistic,strongsubj,adj,n,negative
unreasonable,strongsubj,adj,n,negative
unreasonable,weaksubj,anypos,y,negative
unreasonably,strongsubj,anypos,n,negative
unrelenting,strongsubj,adj,n,negative
unrelenting,strongsubj,anypos,y,negative
unrelentingly,strongsubj,anypos,n,negative
unreliability,strongsubj,adj,n,negative
unreliability,strongsubj,noun,n,negative
unreliable,strongsubj,adj,n,negative
unresolved,weaksubj,adj,n,negative
unrest,strongsubj,noun,n,negative
unrestricted,weaksubj,adj,n,positive
unruly,strongsubj,adj,n,negative
unsafe,weaksubj,adj,n,negative
unsatisfactory,weaksubj,adj,n,negative
unsavory,strongsubj,adj,n,negative
unscathed,weaksubj,adj,n,positive
unscrupulous,strongsubj,adj,n,negative
unscrupulously,strongsubj,anypos,n,negative
unseemly,strongsubj,anypos,y,negative
unselfish,strongsubj,adj,n,positive
unsettle,strongsubj,verb,y,negative
unsettled,weaksubj,adj,n,negative
unsettling,strongsubj,anypos,y,negative
unsettlingly,strongsubj,anypos,n,negative
unskilled,weaksubj,adj,n,negative
unsophisticated,strongsubj,adj,n,negative
unsound,strongsubj,adj,n,negative
unspeakable,strongsubj,adj,n,negative
unspeakablely,strongsubj,adverb,n,negative
unspecified,weaksubj,adj,n,negative
unstable,weaksubj,adj,n,negative
unsteadily,weaksubj,adverb,n,negative
unsteadiness,weaksubj,noun,n,negative
unsteady,weaksubj,adj,n,negative
unsuccessful,weaksubj,adj,n,negative
unsuccessfully,weaksubj,adverb,n,negative
unsupported,weaksubj,adj,n,negative
unsure,weaksubj,adj,n,negative
unsuspecting,strongsubj,adj,n,negative
unsustainable,weaksubj,adj,n,negative
untenable,strongsubj,adj,n,negative
untested,weaksubj,adj,n,negative
unthinkable,strongsubj,adj,n,negative
unthinkably,strongsubj,anypos,n,negative
untimely,strongsubj,adj,n,negative
untouched,weaksubj,adj,n,positive
untrained,weaksubj,adj,n,positive
untrue,strongsubj,anypos,n,negative
untrustworthy,strongsubj,adj,n,negative
untruthful,strongsubj,adj,n,negative
unusual,weaksubj,anypos,n,negative
unusually,strongsubj,anypos,n,negative
unwanted,strongsubj,adj,n,negative
unwarranted,strongsubj,adj,n,negative
unwelcome,strongsubj,anypos,n,negative
unwieldy,strongsubj,adj,n,negative
unwilling,strongsubj,adj,n,negative
unwillingly,strongsubj,adverb,n,negative
unwillingness,strongsubj,noun,n,negative
unwise,strongsubj,adj,n,negative
unwisely,strongsubj,adverb,n,negative
unworkable,strongsubj,adj,n,negative
unworthy,strongsubj,adj,n,negative
unyielding,strongsubj,adj,n,negative
upbeat,strongsubj,adj,n,positive
upbraid,strongsubj,verb,y,negative
upfront,weaksubj,adj,n,positive
upgrade,weaksubj,verb,y,positive
upheaval,strongsubj,noun,n,negative
upheld,strongsubj,verb,n,positive
uphold,strongsubj,verb,n,positive
uplift,weaksubj,verb,y,positive
uplifting,strongsubj,anypos,n,positive
upliftingly,strongsubj,anypos,y,positive
upliftment,strongsubj,adj,n,positive
upliftment,strongsubj,noun,n,positive
upright,weaksubj,adj,n,positive
uprising,weaksubj,noun,n,negative
uproar,strongsubj,noun,n,negative
uproarious,strongsubj,anypos,n,negative
uproariously,strongsubj,anypos,n,negative
uproarous,strongsubj,adj,n,negative
uproarously,strongsubj,anypos,n,negative
uproot,weaksubj,verb,y,negative
upscale,weaksubj,adj,n,positive
upset,weaksubj,adj,n,negative
upset,weaksubj,verb,y,negative
upsetting,strongsubj,adj,n,negative
upsetting,strongsubj,anypos,y,negative
upsettingly,strongsubj,anypos,n,negative
upside,strongsubj,adj,n,positive
upside,strongsubj,noun,n,positive
upward,weaksubj,adj,n,positive
urge,strongsubj,verb,y,positive
urgency,strongsubj,adj,n,negative
urgency,strongsubj,noun,n,negative
urgent,weaksubj,adj,n,negative
urgent,weaksubj,noun,n,negative
urgently,weaksubj,adverb,n,negative
usable,weaksubj,adj,n,positive
useful,weaksubj,adj,n,positive
usefulness,weaksubj,noun,n,positive
useless,weaksubj,adj,n,negative
usurp,strongsubj,verb,y,negative
usurper,strongsubj,noun,n,negative
utilitarian,weaksubj,adj,n,positive
utmost,strongsubj,adj,n,positive
utter,strongsubj,adj,n,negative
utterances,strongsubj,adj,n,neutral
utterances,strongsubj,noun,n,neutral
utterly,strongsubj,anypos,n,negative
uttermost,strongsubj,adj,n,positive
vagrant,strongsubj,noun,n,negative
vague,weaksubj,adj,n,negative
vague,weaksubj,noun,n,negative
vagueness,weaksubj,noun,n,negative
vain,strongsubj,adj,n,negative
vainly,strongsubj,adj,n,negative
valiant,strongsubj,adj,n,positive
valiantly,strongsubj,anypos,n,positive
valid,weaksubj,adj,n,positive
validity,weaksubj,noun,n,positive
valor,strongsubj,noun,n,positive
valuable,weaksubj,adj,n,positive
valuable,strongsubj,anypos,y,positive
value,weaksubj,verb,y,positive
values,weaksubj,adj,n,positive
values,weaksubj,noun,n,positive
vanish,weaksubj,verb,y,negative
vanity,weaksubj,noun,n,negative
vanquish,strongsubj,verb,y,positive
vast,weaksubj,adj,n,positive
vastly,weaksubj,adverb,n,positive
vastness,weaksubj,adverb,n,positive
vehement,strongsubj,anypos,n,negative
vehemently,strongsubj,anypos,n,negative
venerable,strongsubj,adj,n,positive
venerably,strongsubj,adverb,n,positive
venerate,weaksubj,verb,y,positive
vengeance,strongsubj,noun,n,negative
vengeful,strongsubj,anypos,n,negative
vengefully,strongsubj,anypos,n,negative
vengefulness,strongsubj,noun,n,negative
venom,strongsubj,adj,n,negative
venom,strongsubj,noun,n,negative
venomous,strongsubj,adj,n,negative
venomously,strongsubj,anypos,n,negative
vent,strongsubj,adj,n,negative
vent,strongsubj,noun,n,negative
verifiable,weaksubj,adj,n,positive
veritable,strongsubj,adj,n,positive
versatile,weaksubj,adj,n,positive
versatility,weaksubj,noun,n,positive
very,weaksubj,anypos,y,neutral
vestiges,strongsubj,adj,n,negative
vestiges,strongsubj,noun,n,negative
veto,strongsubj,adj,n,negative
veto,strongsubj,noun,n,negative
vex,strongsubj,anypos,y,negative
vex,strongsubj,verb,y,negative
vexation,strongsubj,noun,n,negative
vexing,strongsubj,anypos,n,negative
vexingly,strongsubj,anypos,n,negative
viable,weaksubj,adj,n,positive
viability,weaksubj,noun,n,positive
vibrant,strongsubj,adj,n,positive
vibrantly,strongsubj,anypos,n,positive
vice,strongsubj,noun,n,negative
vicious,strongsubj,adj,n,negative
viciously,strongsubj,anypos,n,negative
viciousness,strongsubj,noun,n,negative
victimize,strongsubj,verb,y,negative
victorious,weaksubj,adj,n,positive
victory,weaksubj,adj,n,positive
victory,weaksubj,noun,n,positive
vie,strongsubj,verb,y,negative
view,strongsubj,adj,n,neutral
view,strongsubj,noun,n,neutral
view,strongsubj,verb,y,neutral
viewpoints,strongsubj,adj,n,neutral
viewpoints,strongsubj,noun,n,neutral
views,strongsubj,adj,n,neutral
views,strongsubj,noun,n,neutral
vigilance,weaksubj,noun,n,positive
vigilant,weaksubj,adj,n,positive
vigilant,weaksubj,noun,n,positive
vigorous,weaksubj,adj,n,positive
vigorously,weaksubj,adverb,n,positive
vile,strongsubj,adj,n,negative
vileness,strongsubj,noun,n,negative
vilify,strongsubj,verb,y,negative
villainous,strongsubj,anypos,n,negative
