docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text
114CUL058,ula,19,164,286,122.0,0.0,Jameson is a not-for-profit agency established in 1928 to serve the youth of central Indiana who have special needs.
114CUL058,ula,20,2271,2416,145.0,4.0,"Sincerely, Pat Bray Director of Development Help Blaze The Trail -- 1997 Jameson Camp Thank you for your last Annual Fund Gift!"
114CUL058,ula,21,1220,1379,159.0,0.0,"The family-friendly event, September 20, 1997, will include a hog roast, activities for kids and adults, prizes for activities, and a small raffle."
114CUL058,ula,22,2138,2198,60.0,0.0,"If you have any questions, please call me at 241-2661."
114CUL059,ula,0,912,1021,109.0,2.0,"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships."
114CUL059,ula,1,1258,1458,200.0,6.0,"Even after the summer sessions come to a close, Jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important."
114CUL059,ula,2,865,911,46.0,0.0,"That ""we"" includes the Youth Leadership teens."
114CUL059,ula,3,233,299,66.0,4.0,I can tell you we need your help now as much as ever before.
114CUL059,ula,4,1838,1943,105.0,3.0,If you can give a little more to help meet this increased expense we would appreciate your support.
114CUL059,ula,5,76,107,31.0,2.0,And we're just getting started!
114CUL059,ula,6,19,69,50.0,4.0,"July 25,1997 Dear Name, What a Summer!"
114CUL059,ula,7,1459,1599,140.0,0.0,We've scheduled more than 15 follow-up camper weekends beginning in September and going around till next summers camping season.
114CUL059,ula,8,1678,1837,159.0,4.0,"Sincerely, Julie Marsh Executive Director P.S. We know our follow-up weekends are going to be better attended than ever this fall and winter."
114CUL059,ula,9,306,554,248.0,4.0,"All of our Six summer camping sessions are booked to capacity (and, truth be told, with maybe one our two extra returning campers squeezed in) and we have a waiting list of 60 children who are hoping to come if a spot should open."
114CUL059,ula,10,1195,1251,56.0,4.0,And that's from kids many people see as a problem.
114CUL059,ula,11,1606,1671,65.0,4.0,"Please, consider renewing your support of these great kids today."
114CUL059,ula,12,114,232,118.0,4.0,I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.
114CUL059,ula,13,1022,1194,172.0,7.0,Two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.
114CUL059,ula,14,690,858,168.0,4.0,"It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available."
114CUL059,ula,15,555,689,134.0,0.0,Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies.
114CUL060,ula,0,363,504,141.0,6.0,"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now."
114CUL060,ula,1,1524,1661,137.0,5.0,"That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade."
114CUL060,ula,2,93,104,11.0,2.0,Confidence.
114CUL060,ula,3,19,64,45.0,0.0,"June 10, 1997 Name Address City, ST Zip"
114CUL060,ula,4,1808,1862,54.0,0.0,And their activities aren't isolated to Jameson.
114CUL060,ula,5,1668,1807,139.0,6.0,The teens have also decided to raise money to provide camperships for other campers because they know what Jameson has meant to them.
114CUL060,ula,6,1131,1296,165.0,0.0,In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults taking on real projects.
114CUL060,ula,7,784,846,62.0,0.0,"And not just during the summer, but throughout the year."
114CUL060,ula,8,71,86,15.0,2.0,"Dear Mrs. Name,"
114CUL060,ula,9,1863,1979,116.0,0.0,The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.
114CUL060,ula,10,853,970,117.0,4.0,What has your support of our campers meant to them and what have they been able to accomplish because you care?
114CUL060,ula,11,1297,1387,90.0,0.0,YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers.
114CUL060,ula,12,2084,2261,177.0,2.0,"If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives."
114CUL060,ula,13,629,783,154.0,2.0,"You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children."
114CUL060,ula,14,316,362,46.0,0.0,You help Jameson campers reach for them.
114CUL060,ula,15,2317,2591,274.0,6.0,"Sincerely, Julie Marsh, Executive Director P.S. You make it possible for us to help special kids with learning disabilities, behavior problems and economic disadvantages to gain the confidence required to put genuine effort into achieving real goals."
114CUL060,ula,16,228,254,26.0,2.0,Caring about others.
114CUL060,ula,17,2592,2691,99.0,4.0,I hope you'll continue -- and if possible increase - your support for these great kids.
114CUL060,ula,18,105,227,122.0,5.0,"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals."
114CUL060,ula,19,261,315,54.0,2.0,These are the attributes we want all children to have.
114CUL060,ula,20,1986,2027,41.0,2.0,Please consider renewing your gift today.
114CUL060,ula,21,1388,1523,135.0,0.0,"A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier than we could previously reach them."
114CUL060,ula,22,2028,2083,55.0,2.0,The kids need your leadership now more than ever.
114CUL060,ula,23,977,1130,153.0,4.0,The best indicator I can give you of the positive effect our year-round contact has is the growth in and deeds of the Youth Leadership teens.
114CUL060,ula,24,2268,2310,42.0,2.0,Thank you again for helping point the way.
114CUL060,ula,25,511,628,117.0,2.0,Jameson points the way for children who need that extra hand and I hope you'll continue your support this year.
115CVL035,ula,0,2158,2200,42.0,2.0,We look forward to hearing from you.
115CVL035,ula,1,677,982,305.0,2.0,"The centers that serve these areas, Mary Rigg Neighborhood Center, Hawthorne Community Center, Southwest Multi-Service Center, and Christamore House, have teamed up to run an exciting job readiness program for 14 and 15 year old area residents called the Summer Enrichment Program."
115CVL035,ula,2,1864,2032,168.0,3.0,"Target is well known for it's support of the community, and we believe that the Summer Enrichment Program represents your interests and concerns quite well."
115CVL035,ula,3,983,1201,218.0,0.0,"Between June 21 and August 31, 45 youth will spend 20 hours a week developing life management and work ethic skills, learning the computer, visiting area colleges, and interacting with guest speakers."
115CVL035,ula,4,69,87,18.0,1.0,Dear Mr. Ratcliff:
115CVL035,ula,5,94,344,250.0,0.0,"CCI is a federation of 13 neighborhood-based multi-service centers whose mission is to identify and meet the human service needs of residents throughout Marion County in the most effective, efficient and comprehensive way possible."
115CVL035,ula,6,19,30,11.0,0.0,"July30,1999"
115CVL035,ula,7,1202,1336,134.0,3.0,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career."
115CVL035,ula,8,561,676,115.0,0.0,"As you can see from the enclosed map, your Target store is located in the heart of four of our service areas."
115CVL035,ula,9,1343,1445,102.0,0.0,The Summer Enrichment Program will conclude with a celebration that includes family and friends.
115CVL035,ula,10,1760,1857,97.0,2.0,"In return, we will recognize Target as a sponsor during our event and in the event program."
115CVL035,ula,11,37,62,25.0,0.0,"Name Address City, ST Zip"
115CVL035,ula,12,2033,2157,124.0,5.0,I will be happy to supply any additional information you may need and thank you for your consideration of our request.
115CVL035,ula,13,1585,1759,174.0,2.0,"Therefore, we are asking you to donate 45, $10 gift certificates that can be used toward the purchase of school supplies or clothing, in the total amount of $450."
115CVL035,ula,14,2207,2262,55.0,2.0,"Sincerely, Valery De Long Director of Development"
115CVL035,ula,15,344,554,210.0,0.0,"In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more."
115CVL035,ula,16,1446,1584,138.0,2.0,We would like to offer our youth a small reward for their participation by presenting them with gift certificates from Target.
115CVL036,ula,0,715,789,74.0,3.0,Where else would that many people turn if CCI weren't there to help?
115CVL036,ula,1,985,1068,83.0,3.0,This in turn will help us to increase and even improve the services we offer.
115CVL036,ula,2,1743,1859,116.0,4.0,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.
115CVL036,ula,3,1317,1495,178.0,6.0,"This way when we go out to ask for community support and are asked about our board giving level, we can show our in-house commitment through 100% board participation."
115CVL036,ula,4,160,357,197.0,8.0,"We've worked hard to structrue the organization so that we've ready to move boldly into the next century, and I believe that we have an exciting and successful future ahead of us."
115CVL036,ula,5,1617,1742,125.0,2.0,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.
115CVL036,ula,6,1860,2042,182.0,6.0,"Your financial support of the development process is just one step in making CCI a stronger, more efficient and ultimately more effective federation of service providers."
115CVL036,ula,7,364,422,58.0,3.0,One of the areas we've decided to focus on is development.
115CVL036,ula,8,2043,2086,43.0,2.0,"Please, make your contribution today."
115CVL036,ula,9,1496,1610,114.0,2.0,"I also encourage you to seek additional support through your company, church, or service organization."
115CVL036,ula,10,1075,1316,241.0,6.0,"With this in mind, I am asking each one of you to make a personal contribution of $50, $100 or even $1,000 to show that you believe in the work that we do and are willing to support it with both your time and your finances."
115CVL036,ula,11,19,159,140.0,2.0,"MMM F_NAME L_NAME TITLE COMPANY ADDRESS CITY,ST ZIP March 4, 1999 Dear LTR_NAME: CCI has come a long way in the last five years."
115CVL036,ula,12,640,714,74.0,0.0,"In 1998, CCI served 31,484 individuals right in their own backyards."
115CVL036,ula,13,2093,2230,137.0,3.0,"Sincerely, J.Chris Graffeo Chair P.S. If you have any questions, feel free to call Valery De Long at CCI, 638-3360 x23."
115CVL036,ula,14,796,984,188.0,2.0,The community initiatives committee is working with our development office to put together a long-range fundraising plan that will ultimately bring more money into our centers.
115CVL036,ula,15,423,639,216.0,8.0,"It's clear that if we don't increase our base of private funding, we won't have the kind of control we need to ensure the continued success of our centers and the very important services they offer."
115CVL037,ula,0,1190,1226,36.0,0.0,Transportation for youth and seniors
115CVL037,ula,1,391,457,66.0,2.0,And we can do even more in 1999 with your financial support!
115CVL037,ula,2,1511,1968,457.0,3.0,"Better yet, most of these services occur in cooperation with private and public agencies from all over the city - CICOA The Access Network, Goodwill Industries, Indianapolis Housing Agency, City of Indianapolis, Indianapolis Private Industry Council, Family and Social Services administration, OTC, Indy Parks, and numerous community development corporations, neighborhood organizations, and churches, to name just a few."
115CVL037,ula,3,458,1018,560.0,0.0,"Just look at the range of services we offer: 70,0001 career assistance for youth Preschool for young children School Age Child Care for and children and youth Access services such as emergency and holiday assistance for all ages Adult Day Care for seniors Senior Case Management Aids Education for youth and adults Senior Social Involvement Computer Training for youth, adults and seniors Senior Nutrition meal program Day Care for young children Social Development and Recreation for children, youth and adults."
