docName,dirName,idx,type,startByte,endByte,sentRow,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
13.10.41-18948,non_fbis,81,GATE_attitude,11,20,9718.0,9.0,Criticise,medium,,,sentiment-neg,
13.10.41-18948,non_fbis,65,GATE_attitude,756,785,9719.0,29.0,tougher policy against Mugabe,low,,,intention-pos,very-uncertain
13.10.41-18948,non_fbis,55,GATE_attitude,333,342,9714.0,9.0,dismissed,low-medium,,,agree-neg,somewhat-uncertain
13.10.41-18948,non_fbis,47,GATE_attitude,418,433,9720.0,15.0,condemnation of,high,,,sentiment-neg,
13.10.41-18948,non_fbis,37,GATE_attitude,690,708,9717.0,18.0,"did ""not recognise",medium-high,,,agree-neg,
13.10.41-18948,non_fbis,29,GATE_expressive-subjectivity,248,252,9716.0,4.0,seem,medium,neutral,,,
13.10.41-18948,non_fbis,19,GATE_direct-subjective,248,261,9716.0,13.0,seem to think,medium,positive,medium,,
13.10.41-18948,non_fbis,17,GATE_expressive-subjectivity,649,655,9715.0,6.0,flawed,medium,negative,,,
13.10.41-18948,non_fbis,7,GATE_attitude,248,313,9716.0,65.0,seem to think that this will resolve Zimbabwe's political crisis,low,,,arguing-pos,
13.10.41-18948,non_fbis,3,GATE_attitude,649,655,9715.0,6.0,flawed,low-medium,,,sentiment-neg,
13.10.41-18948,non_fbis,98,GATE_direct-subjective,333,342,9714.0,9.0,dismissed,low,negative,low,,
13.10.41-18948,non_fbis,92,GATE_attitude,754,778,9719.0,24.0,a tougher policy against,medium,,,sentiment-neg,
13.10.41-18948,non_fbis,88,GATE_direct-subjective,538,566,9720.0,28.0,delivering further criticism,medium,negative,medium,,
13.10.41-18948,non_fbis,76,GATE_expressive-subjectivity,380,387,9714.0,7.0,such an,low,negative,,,
13.10.41-18948,non_fbis,72,GATE_attitude,285,313,9716.0,28.0,Zimbabwe's political crisis,low-medium,,,sentiment-neg,
13.10.41-18948,non_fbis,70,GATE_direct-subjective,756,778,9719.0,22.0,tougher policy against,medium,negative,medium,,
13.10.41-18948,non_fbis,58,GATE_attitude,117,122,9721.0,5.0,wants,medium,,,sentiment-pos,
13.10.41-18948,non_fbis,52,GATE_expressive-subjectivity,133,144,9721.0,11.0,accommodate,medium,positive,,,
13.10.41-18948,non_fbis,44,GATE_direct-subjective,744,753,9719.0,9.0,hinted at,neutral,,neutral,,
13.10.41-18948,non_fbis,40,GATE_direct-subjective,11,20,9718.0,9.0,Criticise,medium,negative,medium,,
13.10.41-18948,non_fbis,36,GATE_attitude,272,313,9716.0,41.0,will resolve Zimbabwe's political crisis,medium,,,arguing-pos,
13.10.41-18948,non_fbis,28,GATE_direct-subjective,690,708,9717.0,18.0,"did ""not recognise",medium,negative,medium,,
13.10.41-18948,non_fbis,20,GATE_direct-subjective,573,577,9715.0,4.0,said,neutral,,neutral,,
13.21.23-8227,non_fbis,41,GATE_direct-subjective,962,964,9726.0,2.0,``,medium,,,,
13.21.23-8227,non_fbis,26,GATE_expressive-subjectivity,964,992,9726.0,28.0,But it's time to take a ride,medium,neutral,,,
13.21.23-8227,non_fbis,18,GATE_direct-subjective,608,619,9723.0,11.0,frantically,high,uncertain-negative,high,,
13.21.23-8227,non_fbis,8,GATE_expressive-subjectivity,1014,1025,9729.0,11.0,a milestone,low,neutral,,,
13.21.23-8227,non_fbis,3,GATE_attitude,608,619,9723.0,11.0,frantically,high,,,sentiment-neg,
13.21.23-8227,non_fbis,2,GATE_attitude,964,992,9726.0,28.0,But it's time to take a ride,low-medium,,,other-attitude,
13.21.23-8227,non_fbis,0,GATE_attitude,1010,1025,9729.0,15.0,was a milestone,low-medium,,,sentiment-pos,
13.24.42-23228,non_fbis,74,GATE_expressive-subjectivity,431,436,9740.0,5.0,might,low,negative,,,
13.24.42-23228,non_fbis,69,GATE_expressive-subjectivity,281,299,9734.0,18.0,potential problem,medium,negative,,,
13.24.42-23228,non_fbis,67,GATE_expressive-subjectivity,724,743,9741.0,19.0,appeared to go well,low,positive,,,
13.24.42-23228,non_fbis,61,GATE_expressive-subjectivity,186,198,9743.0,12.0,may not have,low,neutral,,,
13.24.42-23228,non_fbis,58,GATE_expressive-subjectivity,1235,1250,9738.0,15.0,securely enough,low,neutral,,,
13.24.42-23228,non_fbis,57,GATE_expressive-subjectivity,18,23,9744.0,5.0,might,low,neutral,,,
13.24.42-23228,non_fbis,56,GATE_direct-subjective,1194,1204,9738.0,10.0,determined,low,neutral,low,,
13.24.42-23228,non_fbis,46,GATE_expressive-subjectivity,255,268,9734.0,13.0,was not clear,medium,neutral,,,
13.24.42-23228,non_fbis,28,GATE_direct-subjective,247,251,9734.0,4.0,said,neutral,,neutral,,
13.24.42-23228,non_fbis,22,GATE_direct-subjective,399,410,9740.0,11.0,The concern,medium,negative,medium,,
13.24.42-23228,non_fbis,19,GATE_direct-subjective,831,839,9742.0,8.0,expected,low,neutral,low,,
13.24.42-23228,non_fbis,14,GATE_expressive-subjectivity,182,185,9743.0,3.0,but,low,neutral,,,
13.24.42-23228,non_fbis,12,GATE_attitude,18,68,9744.0,50.0,might have missed proper linkup with space station,low,,,speculation,
13.24.42-23228,non_fbis,10,GATE_attitude,186,227,9743.0,41.0,may not have latched properly into place,low,,,speculation,
13.24.42-23228,non_fbis,9,GATE_attitude,252,394,9734.0,142.0,it was not clear whether the potential problem would delay tonight's planned launch of space shuttle Endeavour on a station delivery mission,low-medium,,,arguing-neg,
13.24.42-23228,non_fbis,7,GATE_attitude,399,413,9740.0,14.0,The concern is,medium,,,sentiment-neg,
13.24.42-23228,non_fbis,4,GATE_attitude,714,743,9741.0,29.0,initially appeared to go well,low,,,sentiment-pos,
13.24.42-23228,non_fbis,3,GATE_attitude,831,839,9742.0,8.0,expected,low,,,other-attitude,
13.24.42-23228,non_fbis,1,GATE_attitude,1194,1286,9738.0,92.0,determined the supply ship was attached securely enough for the steering system to operate,low,,,arguing-pos,somewhat-uncertain
13.44.36-19236,non_fbis,121,GATE_direct-subjective,297,318,9747.0,21.0,generally approved of,medium,positive,medium,,
13.44.36-19236,non_fbis,371,GATE_attitude,8,16,9749.0,8.0,Endorses,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,363,GATE_direct-subjective,3145,3155,9758.0,10.0,describing,neutral,,neutral,,
13.44.36-19236,non_fbis,355,GATE_direct-subjective,4685,4697,9751.0,12.0,appealed for,medium,both,medium,,
13.44.36-19236,non_fbis,347,GATE_direct-subjective,1215,1222,9768.0,7.0,hold in,low,neutral,low,,
13.44.36-19236,non_fbis,218,GATE_direct-subjective,3498,3508,9757.0,10.0,verbal war,high,negative,high,,
13.44.36-19236,non_fbis,89,GATE_expressive-subjectivity,2825,2835,9772.0,10.0,as well as,low,neutral,,,
13.44.36-19236,non_fbis,339,GATE_attitude,3854,3872,9773.0,18.0,think it's flawed,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,331,GATE_direct-subjective,489,498,9776.0,9.0,described,neutral,,neutral,,
13.44.36-19236,non_fbis,194,GATE_direct-subjective,3557,3568,9757.0,11.0,was bent on,medium,neutral,medium,,
13.44.36-19236,non_fbis,57,GATE_direct-subjective,3351,3391,9745.0,40.0,have opted for solidarity in support of,medium,positive,medium,,
13.44.36-19236,non_fbis,307,GATE_direct-subjective,359,368,9747.0,9.0,denounced,high,negative,high,,
13.44.36-19236,non_fbis,170,GATE_direct-subjective,2212,2231,9760.0,19.0,said in a statement,neutral,,neutral,,
13.44.36-19236,non_fbis,162,GATE_direct-subjective,42,50,9749.0,8.0,Condemns,high,negative,high,,
13.44.36-19236,non_fbis,25,GATE_expressive-subjectivity,2880,2911,9772.0,31.0,just some of the irregularities,medium,negative,,,
13.44.36-19236,non_fbis,404,GATE_attitude,3611,3669,9746.0,58.0,It is no surprise that this outcome has now been achieved,medium-high,,,arguing-pos,
13.44.36-19236,non_fbis,146,GATE_attitude,3340,3398,9745.0,58.0,appears to have opted for solidarity in support of Mugabe,low,,,arguing-pos,somewhat-uncertain
13.44.36-19236,non_fbis,388,GATE_expressive-subjectivity,4871,4878,9777.0,7.0,perhaps,low,neutral,,,
13.44.36-19236,non_fbis,380,GATE_direct-subjective,2099,2103,9762.0,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,235,GATE_attitude,4323,4340,9750.0,17.0,has been mandated,low,,,other-attitude,
13.44.36-19236,non_fbis,106,GATE_direct-subjective,3134,3143,9758.0,9.0,criticism,medium,negative,medium,,
13.44.36-19236,non_fbis,98,GATE_attitude,1103,1116,9768.0,13.0,congratulated,medium,,,sentiment-pos,
13.44.36-19236,non_fbis,340,GATE_direct-subjective,3854,3859,9773.0,5.0,think,low,neutral,low,,
13.44.36-19236,non_fbis,203,GATE_expressive-subjectivity,3866,3872,9773.0,6.0,flawed,medium,negative,,,
13.44.36-19236,non_fbis,187,GATE_attitude,2136,2174,9762.0,38.0,failed to meet international standards,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,308,GATE_direct-subjective,1456,1460,9770.0,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,171,GATE_attitude,3268,3292,9745.0,24.0,are lining up to condemn,high,,,sentiment-neg,
13.44.36-19236,non_fbis,413,GATE_expressive-subjectivity,3268,3292,9745.0,24.0,are lining up to condemn,low,negative,,,
13.44.36-19236,non_fbis,155,GATE_direct-subjective,4925,4934,9777.0,9.0,contested,low,negative,low,,
13.44.36-19236,non_fbis,276,GATE_attitude,4532,4582,9783.0,50.0,it is possible that some could resort to violence,low-medium,,,speculation,
13.44.36-19236,non_fbis,147,GATE_expressive-subjectivity,4434,4436,9783.0,2.0,If,low,neutral,,,
13.44.36-19236,non_fbis,397,GATE_attitude,157,165,9748.0,8.0,reaction,low,,,other-attitude,
13.44.36-19236,non_fbis,268,GATE_expressive-subjectivity,892,917,9778.0,25.0,administrative oversights,low,negative,,,
13.44.36-19236,non_fbis,10,GATE_attitude,4723,4728,9751.0,5.0,urged,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,389,GATE_attitude,2746,2925,9772.0,179.0,"systematic cheating, spoiling tactics, rigid new laws and sheer obstruction - as well as political violence and intimidation - were just some of the irregularities practised by",high,,,sentiment-neg,
13.44.36-19236,non_fbis,260,GATE_attitude,4460,4501,9783.0,41.0,have a sense that they have been cheated,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,2,GATE_attitude,1796,1809,9761.0,13.0,That position,low,,,other-attitude,
13.44.36-19236,non_fbis,244,GATE_direct-subjective,3117,3129,9758.0,12.0,has rejected,medium,negative,medium,,
13.44.36-19236,non_fbis,107,GATE_attitude,5265,5285,9752.0,20.0,are eagerly awaiting,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,349,GATE_attitude,1514,1526,9770.0,12.0,expectations,low,,,other-attitude,
13.44.36-19236,non_fbis,220,GATE_attitude,4036,4084,9769.0,48.0,"may claim victory, but not democratic legitimacy",medium,,,sentiment-neg,
13.44.36-19236,non_fbis,91,GATE_attitude,4036,4084,9769.0,48.0,"may claim victory, but not democratic legitimacy",medium,,,arguing-neg,
13.44.36-19236,non_fbis,333,GATE_expressive-subjectivity,4046,4053,9769.0,7.0,victory,medium,positive,,,
13.44.36-19236,non_fbis,325,GATE_direct-subjective,4040,4045,9769.0,5.0,claim,low,neutral,low,,
13.44.36-19236,non_fbis,309,GATE_attitude,512,589,9776.0,77.0,"""legitimate"" - largely satisfactory and transparent, credible, free and fair",medium,,,sentiment-pos,
13.44.36-19236,non_fbis,180,GATE_attitude,5487,5658,9779.0,171.0,may all hope that he is spending the time reviewing the tense situation in the country and working out how best to calm fears and concern and rally Zimbabweans together,low,,,speculation,
13.44.36-19236,non_fbis,51,GATE_attitude,2631,2637,9754.0,6.0,warned,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,301,GATE_expressive-subjectivity,3174,3208,9758.0,34.0,"exemplary, free, fair and peaceful",high,positive,,,
13.44.36-19236,non_fbis,43,GATE_expressive-subjectivity,3943,3949,9780.0,6.0,flawed,medium,negative,,,
13.44.36-19236,non_fbis,19,GATE_direct-subjective,3611,3613,9746.0,2.0,It,medium,,,,
13.44.36-19236,non_fbis,269,GATE_direct-subjective,4323,4340,9750.0,17.0,has been mandated,low,neutral,low,,
13.44.36-19236,non_fbis,11,GATE_attitude,3134,3143,9758.0,9.0,criticism,medium,,,intention-neg,
13.44.36-19236,non_fbis,132,GATE_direct-subjective,2741,2745,9772.0,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,3,GATE_direct-subjective,4114,4123,9756.0,9.0,indicated,neutral,,neutral,,
13.44.36-19236,non_fbis,253,GATE_attitude,1657,1758,9774.0,101.0,could not be said to adequately comply with the norms and standards for elections in the SADC region,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,374,GATE_direct-subjective,1125,1132,9768.0,7.0,calling,neutral,,neutral,,
13.44.36-19236,non_fbis,366,GATE_expressive-subjectivity,2516,2528,9753.0,12.0,illegitimate,medium,negative,,,
13.44.36-19236,non_fbis,100,GATE_attitude,4040,4053,9769.0,13.0,claim victory,medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,350,GATE_direct-subjective,1514,1526,9770.0,12.0,expectations,low,neutral,low,,
13.44.36-19236,non_fbis,213,GATE_expressive-subjectivity,1491,1501,9770.0,10.0,fell short,medium,negative,,,
13.44.36-19236,non_fbis,84,GATE_direct-subjective,8,16,9749.0,8.0,Endorses,medium,positive,medium,,
13.44.36-19236,non_fbis,334,GATE_expressive-subjectivity,1147,1159,9768.0,12.0,testimony of,medium,positive,,,
13.44.36-19236,non_fbis,205,GATE_direct-subjective,5265,5285,9752.0,20.0,are eagerly awaiting,medium,positive,medium,,
13.44.36-19236,non_fbis,76,GATE_attitude,3483,3513,9757.0,30.0,is locked in a verbal war with,high,,,sentiment-neg,
13.44.36-19236,non_fbis,68,GATE_expressive-subjectivity,651,658,9775.0,7.0,chaotic,low,negative,,,
13.44.36-19236,non_fbis,318,GATE_direct-subjective,1830,1848,9761.0,18.0,views expressed by,low,neutral,low,,
13.44.36-19236,non_fbis,189,GATE_expressive-subjectivity,4055,4084,9769.0,29.0,but not democratic legitimacy,medium,negative,,,
13.44.36-19236,non_fbis,310,GATE_expressive-subjectivity,3340,3347,9745.0,7.0,appears,low,neutral,,,
13.44.36-19236,non_fbis,52,GATE_attitude,1164,1219,9768.0,55.0,confidence and high esteem the people of Zimbabwe hold,high,,,sentiment-pos,
13.44.36-19236,non_fbis,302,GATE_expressive-subjectivity,5487,5490,9779.0,3.0,may,low,neutral,,,
13.44.36-19236,non_fbis,423,GATE_expressive-subjectivity,740,777,9782.0,37.0,"water tight, without room for rigging",medium,positive,,,
13.44.36-19236,non_fbis,165,GATE_attitude,4408,4428,9750.0,20.0,was equally critical,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,36,GATE_expressive-subjectivity,2136,2174,9762.0,38.0,failed to meet international standards,medium,negative,,,
13.44.36-19236,non_fbis,415,GATE_direct-subjective,5487,5499,9779.0,12.0,may all hope,medium,positive,medium,,
13.44.36-19236,non_fbis,157,GATE_attitude,1830,1835,9761.0,5.0,views,low,,,other-attitude,
13.44.36-19236,non_fbis,149,GATE_expressive-subjectivity,513,523,9776.0,10.0,legitimate,medium,positive,,,
13.44.36-19236,non_fbis,12,GATE_attitude,1975,2002,9761.0,27.0,have been heavily critical,high,,,sentiment-neg,
13.44.36-19236,non_fbis,383,GATE_attitude,4925,4934,9777.0,9.0,contested,low-medium,,,sentiment-neg,
13.44.36-19236,non_fbis,246,GATE_direct-subjective,3235,3243,9765.0,8.0,disagree,medium,negative,medium,,
13.44.36-19236,non_fbis,359,GATE_expressive-subjectivity,566,574,9776.0,8.0,credible,medium,positive,,,
13.44.36-19236,non_fbis,230,GATE_expressive-subjectivity,1657,1695,9774.0,38.0,could not be said to adequately comply,medium,negative,,,
13.44.36-19236,non_fbis,101,GATE_attitude,359,368,9747.0,9.0,denounced,high,,,sentiment-neg,
13.44.36-19236,non_fbis,343,GATE_direct-subjective,4585,4589,9783.0,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,206,GATE_direct-subjective,157,165,9748.0,8.0,reaction,low,neutral,low,,
13.44.36-19236,non_fbis,77,GATE_attitude,3739,3762,9755.0,23.0,categorically rejecting,high,,,sentiment-neg,
13.44.36-19236,non_fbis,69,GATE_attitude,3117,3129,9758.0,12.0,has rejected,medium-high,,,sentiment-neg,
13.44.36-19236,non_fbis,182,GATE_attitude,3797,3814,9773.0,17.0,do not recognize,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,303,GATE_direct-subjective,4013,4022,9769.0,9.0,concluded,low,neutral,low,,
13.44.36-19236,non_fbis,174,GATE_attitude,5609,5626,9779.0,17.0,fears and concern,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,424,GATE_direct-subjective,1771,1791,9774.0,20.0,said in a statement,neutral,,neutral,,
13.44.36-19236,non_fbis,166,GATE_direct-subjective,2495,2499,9753.0,4.0,said,neutral,,neutral,,
13.44.36-19236,non_fbis,37,GATE_attitude,2034,2038,9762.0,4.0,view,low,,,other-attitude,
13.44.36-19236,non_fbis,150,GATE_direct-subjective,4723,4728,9751.0,5.0,urged,medium,both,medium,,
13.44.36-19236,non_fbis,13,GATE_attitude,5421,5439,9781.0,18.0,loudly celebrating,high,,,sentiment-pos,
13.44.36-19236,non_fbis,392,GATE_expressive-subjectivity,4146,4178,9756.0,32.0,failed the 'free and fair' test,medium,negative,,,
13.44.36-19236,non_fbis,239,GATE_expressive-subjectivity,2846,2872,9772.0,26.0,violence and intimidation,high,negative,,,
13.44.36-19236,non_fbis,360,GATE_direct-subjective,4408,4428,9750.0,20.0,was equally critical,medium,negative,medium,,
13.44.36-19236,non_fbis,352,GATE_attitude,1147,1226,9768.0,79.0,testimony of the confidence and high esteem the people of Zimbabwe hold in you,high,,,sentiment-pos,
13.44.36-19236,non_fbis,94,GATE_expressive-subjectivity,4538,4546,9783.0,8.0,possible,low,neutral,,,
13.44.36-19236,non_fbis,344,GATE_attitude,2440,2452,9763.0,12.0,has rejected,medium-high,,,sentiment-neg,
13.44.36-19236,non_fbis,215,GATE_attitude,740,777,9782.0,37.0,"water tight, without room for rigging",medium-high,,,sentiment-pos,
13.44.36-19236,non_fbis,86,GATE_expressive-subjectivity,3557,3609,9757.0,52.0,"was bent on achieving ""one goal, power at all costs",high,negative,,,
13.44.36-19236,non_fbis,78,GATE_expressive-subjectivity,4494,4501,9783.0,7.0,cheated,medium,negative,,,
13.44.36-19236,non_fbis,328,GATE_attitude,2695,2703,9754.0,8.0,implored,high,,,sentiment-neg,
13.44.36-19236,non_fbis,320,GATE_attitude,2675,2690,9754.0,15.0,"were ""seething""",high,,,sentiment-neg,
13.44.36-19236,non_fbis,62,GATE_attitude,3235,3243,9765.0,8.0,disagree,low-medium,,,agree-neg,
13.44.36-19236,non_fbis,54,GATE_direct-subjective,4460,4472,9783.0,12.0,have a sense,low,neutral,low,,
13.44.36-19236,non_fbis,304,GATE_direct-subjective,703,706,9782.0,3.0,say,neutral,,neutral,,
13.44.36-19236,non_fbis,46,GATE_expressive-subjectivity,2712,2721,9754.0,9.0,stay calm,low,positive,,,
13.44.36-19236,non_fbis,296,GATE_attitude,4964,5022,9777.0,58.0,becoming increasingly isolated on the international stage,low-medium,,,arguing-pos,somewhat-uncertain
13.44.36-19236,non_fbis,159,GATE_attitude,42,50,9749.0,8.0,Condemns,high,,,sentiment-neg,
13.44.36-19236,non_fbis,409,GATE_expressive-subjectivity,576,589,9776.0,13.0,free and fair,medium,positive,,,
13.44.36-19236,non_fbis,151,GATE_attitude,2695,2703,9754.0,8.0,implored,high,,,sentiment-pos,
13.44.36-19236,non_fbis,143,GATE_direct-subjective,945,966,9778.0,21.0,audible laughter from,medium,negative,medium,,
13.44.36-19236,non_fbis,135,GATE_attitude,4146,4178,9756.0,32.0,failed the 'free and fair' test,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,6,GATE_direct-subjective,5421,5439,9781.0,18.0,loudly celebrating,high,positive,high,,
13.44.36-19236,non_fbis,127,GATE_direct-subjective,3739,3762,9755.0,23.0,categorically rejecting,high,negative,high,,
13.44.36-19236,non_fbis,248,GATE_expressive-subjectivity,4247,4270,9764.0,23.0,does not look very good,low,negative,,,
13.44.36-19236,non_fbis,353,GATE_attitude,813,918,9778.0,105.0,"blamed the long lines of voters unable to vote despite waiting many hours on ""administrative oversights""",medium,,,arguing-pos,
13.44.36-19236,non_fbis,345,GATE_direct-subjective,619,624,9775.0,5.0,noted,neutral,,neutral,,
13.44.36-19236,non_fbis,337,GATE_attitude,945,961,9778.0,16.0,audible laughter,medium,,,sentiment-neg,
13.44.36-19236,non_fbis,208,GATE_expressive-subjectivity,2647,2662,9754.0,15.0,disenfranchised,medium,negative,,,
