id,rating,set,text,type
1709,7,0.0,,1.0
170,7,0.0,,1.0
1710,10,0.0,,1.0
1711,8,0.0,,1.0
1712,8,0.0,,1.0
1713,9,0.0,,1.0
1714,10,0.0,,1.0
1715,8,0.0,,1.0
1716,9,0.0,,1.0
1717,10,0.0,,1.0
1718,10,0.0,,1.0
1719,10,0.0,,1.0
171,7,0.0,,1.0
1720,10,0.0,,1.0
1721,10,0.0,,1.0
1722,10,0.0,,1.0
1723,10,0.0,,1.0
1724,10,0.0,,1.0
1725,9,0.0,,1.0
1726,10,0.0,,1.0
1727,10,0.0,,1.0
1728,10,0.0,,1.0
1729,10,0.0,,1.0
172,7,0.0,,1.0
1730,10,0.0,,1.0
1731,10,0.0,,1.0
1732,8,0.0,,1.0
1733,8,0.0,,1.0
1734,10,0.0,,1.0
1735,10,0.0,,1.0
1736,10,0.0,,1.0
1737,8,0.0,,1.0
1738,8,0.0,,1.0
1739,10,0.0,,1.0
173,7,0.0,,1.0
1740,9,0.0,,1.0
1741,10,0.0,,1.0
1742,7,0.0,,1.0
1743,8,0.0,,1.0
1744,8,0.0,,1.0
1745,8,0.0,,1.0
1746,10,0.0,,1.0
1747,8,0.0,,1.0
1748,10,0.0,,1.0
1749,10,0.0,,1.0
174,7,0.0,,1.0
1750,10,0.0,,1.0
1751,10,0.0,,1.0
1752,10,0.0,,1.0
1753,7,0.0,,1.0
1754,8,0.0,,1.0
1755,10,0.0,,1.0
1756,10,0.0,,1.0
1757,10,0.0,,1.0
1758,8,0.0,,1.0
1759,10,0.0,,1.0
175,8,0.0,,1.0
1760,9,0.0,,1.0
1761,10,0.0,,1.0
1762,10,0.0,,1.0
1763,10,0.0,,1.0
1764,8,0.0,,1.0
1765,10,0.0,,1.0
1766,9,0.0,,1.0
1767,10,0.0,,1.0
1768,8,0.0,,1.0
1769,10,0.0,,1.0
176,9,0.0,,1.0
1770,10,0.0,,1.0
1771,10,0.0,,1.0
1772,9,0.0,,1.0
1773,7,0.0,,1.0
1774,7,0.0,,1.0
1775,10,0.0,,1.0
1776,7,0.0,,1.0
1777,10,0.0,,1.0
1778,10,0.0,,1.0
1779,9,0.0,,1.0
177,8,0.0,,1.0
1780,10,0.0,,1.0
1781,10,0.0,,1.0
1782,8,0.0,,1.0
1783,10,0.0,,1.0
1784,8,0.0,,1.0
1785,8,0.0,,1.0
1786,8,0.0,,1.0
1787,7,0.0,,1.0
1788,10,0.0,,1.0
1789,7,0.0,,1.0
178,10,0.0,,1.0
1790,10,0.0,,1.0
1791,10,0.0,,1.0
1792,8,0.0,,1.0
1793,9,0.0,,1.0
1794,9,0.0,,1.0
1795,8,0.0,,1.0
1796,8,0.0,,1.0
1797,10,0.0,,1.0
1798,10,0.0,,1.0
1799,9,0.0,,1.0
179,10,0.0,,1.0
17,8,0.0,,1.0
1800,9,0.0,,1.0
1801,10,0.0,,1.0
1802,7,0.0,,1.0
1803,10,0.0,,1.0
1804,8,0.0,,1.0
1805,7,0.0,,1.0
1806,9,0.0,,1.0
1807,7,0.0,,1.0
1808,9,0.0,,1.0
1809,7,0.0,,1.0
180,10,0.0,,1.0
1810,10,0.0,,1.0
1811,9,0.0,,1.0
1812,8,0.0,,1.0
1813,9,0.0,,1.0
1814,10,0.0,,1.0
1815,10,0.0,,1.0
1816,10,0.0,,1.0
1817,10,0.0,,1.0
1818,10,0.0,,1.0
1819,10,0.0,,1.0
181,10,0.0,,1.0
1820,10,0.0,,1.0
1821,8,0.0,,1.0
1822,8,0.0,,1.0
1823,9,0.0,,1.0
1824,10,0.0,,1.0
1825,10,0.0,,1.0
1826,10,0.0,,1.0
1827,10,0.0,,1.0
1828,9,0.0,,1.0
1829,8,0.0,,1.0
182,10,0.0,,1.0
1830,9,0.0,,1.0
1831,9,0.0,,1.0
1832,7,0.0,,1.0
1833,9,0.0,,1.0
1834,9,0.0,,1.0
1835,8,0.0,,1.0
1836,7,0.0,,1.0
1837,9,0.0,,1.0
1838,10,0.0,,1.0
1839,8,0.0,,1.0
183,10,0.0,,1.0
1840,10,0.0,,1.0
1841,10,0.0,,1.0
1842,10,0.0,,1.0
1843,9,0.0,,1.0
1844,9,0.0,,1.0
1845,10,0.0,,1.0
1846,8,0.0,,1.0
1847,10,0.0,,1.0
1848,9,0.0,,1.0
1849,10,0.0,,1.0
184,9,0.0,,1.0
1850,10,0.0,,1.0
1851,10,0.0,,1.0
1852,10,0.0,,1.0
1853,8,0.0,,1.0
1854,10,0.0,,1.0
1855,10,0.0,,1.0
1856,7,0.0,,1.0
1857,7,0.0,,1.0
1858,8,0.0,,1.0
1859,10,0.0,,1.0
185,10,0.0,,1.0
1860,10,0.0,,1.0
1861,7,0.0,,1.0
1862,8,0.0,,1.0
1863,9,0.0,,1.0
1864,8,0.0,,1.0
1865,8,0.0,,1.0
1866,9,0.0,,1.0
1867,9,0.0,,1.0
1868,10,0.0,,1.0
1869,10,0.0,,1.0
186,9,0.0,,1.0
1870,8,0.0,,1.0
1871,10,0.0,,1.0
1872,7,0.0,,1.0
1873,7,0.0,,1.0
1874,9,0.0,,1.0
1875,7,0.0,,1.0
1876,10,0.0,,1.0
1877,7,0.0,,1.0
1878,8,0.0,,1.0
1879,7,0.0,,1.0
187,10,0.0,,1.0
1880,7,0.0,,1.0
1881,10,0.0,,1.0
1882,7,0.0,,1.0
1883,9,0.0,,1.0
1884,7,0.0,,1.0
1885,8,0.0,,1.0
1886,10,0.0,,1.0
1887,7,0.0,,1.0
1888,9,0.0,,1.0
1889,8,0.0,,1.0
188,10,0.0,,1.0
1890,10,0.0,,1.0
1891,10,0.0,,1.0
1892,10,0.0,,1.0
1893,8,0.0,,1.0
1894,10,0.0,,1.0
1895,10,0.0,,1.0
1896,10,0.0,,1.0
1897,10,0.0,,1.0
1898,10,0.0,,1.0
1899,10,0.0,,1.0
189,9,0.0,,1.0
18,8,0.0,,1.0
1900,8,0.0,,1.0
1901,10,0.0,,1.0
1902,10,0.0,,1.0
1903,10,0.0,,1.0
1904,10,0.0,,1.0
1905,8,0.0,,1.0
1906,7,0.0,,1.0
1907,10,0.0,,1.0
1908,10,0.0,,1.0
1909,9,0.0,,1.0
190,9,0.0,,1.0
1910,8,0.0,,1.0
1911,8,0.0,,1.0
1912,8,0.0,,1.0
1913,10,0.0,,1.0
1914,8,0.0,,1.0
1915,8,0.0,,1.0
1916,7,0.0,,1.0
1917,10,0.0,,1.0
1918,10,0.0,,1.0
1919,8,0.0,,1.0
191,9,0.0,,1.0
1920,10,0.0,,1.0
1921,8,0.0,,1.0
1922,10,0.0,,1.0
1923,9,0.0,,1.0
1924,10,0.0,,1.0
1925,9,0.0,,1.0
1926,8,0.0,,1.0
1927,9,0.0,,1.0
1928,9,0.0,,1.0
1929,10,0.0,,1.0
192,10,0.0,,1.0
1930,9,0.0,,1.0
1931,10,0.0,,1.0
1932,10,0.0,,1.0
1933,9,0.0,,1.0
1934,7,0.0,,1.0
1935,7,0.0,,1.0
1936,7,0.0,,1.0
1937,10,0.0,,1.0
1938,7,0.0,,1.0
1939,8,0.0,,1.0
193,9,0.0,,1.0
1940,9,0.0,,1.0
1941,7,0.0,,1.0
1942,9,0.0,,1.0
1943,7,0.0,,1.0
1944,9,0.0,,1.0
1945,8,0.0,,1.0
1946,7,0.0,,1.0
1947,8,0.0,,1.0
1948,10,0.0,,1.0
1949,10,0.0,,1.0
194,7,0.0,,1.0
1950,9,0.0,,1.0
1951,7,0.0,,1.0
1952,7,0.0,,1.0
1953,10,0.0,,1.0
1954,8,0.0,,1.0
1955,10,0.0,,1.0
1956,10,0.0,,1.0
1957,10,0.0,,1.0
1958,10,0.0,,1.0
1959,9,0.0,,1.0
195,10,0.0,,1.0
1960,9,0.0,,1.0
1961,9,0.0,,1.0
1962,7,0.0,,1.0
1963,10,0.0,,1.0
1964,8,0.0,,1.0
1965,10,0.0,,1.0
1966,9,0.0,,1.0
1967,10,0.0,,1.0
1968,8,0.0,,1.0
1969,10,0.0,,1.0
196,9,0.0,,1.0
1970,8,0.0,,1.0
1971,7,0.0,,1.0
1972,7,0.0,,1.0
1973,9,0.0,,1.0
1974,9,0.0,,1.0
1975,9,0.0,,1.0
1976,8,0.0,,1.0
1977,9,0.0,,1.0
1978,7,0.0,,1.0
1979,10,0.0,,1.0
197,10,0.0,,1.0
1980,8,0.0,,1.0
1981,10,0.0,,1.0
1982,8,0.0,,1.0
1983,9,0.0,,1.0
1984,8,0.0,,1.0
1985,10,0.0,,1.0
1986,8,0.0,,1.0
1987,10,0.0,,1.0
1988,8,0.0,,1.0
1989,8,0.0,,1.0
198,7,0.0,,1.0
1990,7,0.0,,1.0
1991,7,0.0,,1.0
1992,10,0.0,,1.0
1993,10,0.0,,1.0
1994,10,0.0,,1.0
1995,10,0.0,,1.0
1996,10,0.0,,1.0
1997,8,0.0,,1.0
1998,8,0.0,,1.0
1999,7,0.0,,1.0
199,8,0.0,,1.0
19,10,0.0,,1.0
1,10,0.0,,1.0
2000,9,0.0,,1.0
2001,8,0.0,,1.0
2002,9,0.0,,1.0
2003,10,0.0,,1.0
2004,10,0.0,,1.0
2005,10,0.0,,1.0
2006,10,0.0,,1.0
2007,10,0.0,,1.0
2008,10,0.0,,1.0
2009,9,0.0,,1.0
200,8,0.0,,1.0
2010,10,0.0,,1.0
2011,10,0.0,,1.0
2012,9,0.0,,1.0
2013,7,0.0,,1.0
2014,7,0.0,,1.0
2015,10,0.0,,1.0
2016,10,0.0,,1.0
2017,10,0.0,,1.0
2018,10,0.0,,1.0
2019,10,0.0,,1.0
201,9,0.0,,1.0
2020,7,0.0,,1.0
2021,10,0.0,,1.0
2022,9,0.0,,1.0
2023,7,0.0,,1.0
2024,8,0.0,,1.0
2025,9,0.0,,1.0
2026,7,0.0,,1.0
2027,8,0.0,,1.0
2028,8,0.0,,1.0
2029,8,0.0,,1.0
202,9,0.0,,1.0
2030,8,0.0,,1.0
2031,10,0.0,,1.0
2032,7,0.0,,1.0
2033,8,0.0,,1.0
2034,7,0.0,,1.0
2035,8,0.0,,1.0
2036,7,0.0,,1.0
2037,7,0.0,,1.0
2038,8,0.0,,1.0
2039,10,0.0,,1.0
203,10,0.0,,1.0
2040,10,0.0,,1.0
2041,7,0.0,,1.0
2042,8,0.0,,1.0
2043,7,0.0,,1.0
2044,10,0.0,,1.0
2045,10,0.0,,1.0
2046,9,0.0,,1.0
2047,9,0.0,,1.0
2048,10,0.0,,1.0
2049,10,0.0,,1.0
204,9,0.0,,1.0
2050,10,0.0,,1.0
2051,7,0.0,,1.0
2052,10,0.0,,1.0
2053,8,0.0,,1.0
2054,9,0.0,,1.0
2055,9,0.0,,1.0
2056,10,0.0,,1.0
2057,10,0.0,,1.0
2058,9,0.0,,1.0
2059,10,0.0,,1.0
205,10,0.0,,1.0
2060,10,0.0,,1.0
2061,8,0.0,,1.0
2062,9,0.0,,1.0
2063,10,0.0,,1.0
2064,8,0.0,,1.0
2065,8,0.0,,1.0
2066,10,0.0,,1.0
2067,9,0.0,,1.0
2068,9,0.0,,1.0
2069,10,0.0,,1.0
206,10,0.0,,1.0
2070,10,0.0,,1.0
2071,10,0.0,,1.0
2072,8,0.0,,1.0
2073,10,0.0,,1.0
2074,9,0.0,,1.0
2075,9,0.0,,1.0
2076,10,0.0,,1.0
2077,10,0.0,,1.0
2078,10,0.0,,1.0
2079,10,0.0,,1.0
207,9,0.0,,1.0
2080,10,0.0,,1.0
2081,10,0.0,,1.0
2082,8,0.0,,1.0
2083,7,0.0,,1.0
2084,9,0.0,,1.0
2085,7,0.0,,1.0
2086,10,0.0,,1.0
2087,9,0.0,,1.0
2088,9,0.0,,1.0
2089,10,0.0,,1.0
208,10,0.0,,1.0
2090,10,0.0,,1.0
2091,10,0.0,,1.0
2092,10,0.0,,1.0
2093,8,0.0,,1.0
2094,10,0.0,,1.0
2095,9,0.0,,1.0
2096,9,0.0,,1.0
2097,8,0.0,,1.0
2098,8,0.0,,1.0
2099,7,0.0,,1.0
209,10,0.0,,1.0
20,9,0.0,,1.0
2100,7,0.0,,1.0
2101,8,0.0,,1.0
2102,9,0.0,,1.0
2103,8,0.0,,1.0
2104,10,0.0,,1.0
2105,9,0.0,,1.0
2106,8,0.0,,1.0
2107,7,0.0,,1.0
2108,8,0.0,,1.0
2109,10,0.0,,1.0
210,9,0.0,,1.0
2110,7,0.0,,1.0
2111,8,0.0,,1.0
2112,7,0.0,,1.0
2113,7,0.0,,1.0
2114,10,0.0,,1.0
2115,10,0.0,,1.0
2116,10,0.0,,1.0
2117,10,0.0,,1.0
2118,10,0.0,,1.0
2119,9,0.0,,1.0
211,10,0.0,,1.0
2120,10,0.0,,1.0
2121,10,0.0,,1.0
2122,10,0.0,,1.0
2123,8,0.0,,1.0
2124,8,0.0,,1.0
2125,10,0.0,,1.0
2126,9,0.0,,1.0
2127,8,0.0,,1.0
2128,9,0.0,,1.0
2129,9,0.0,,1.0
212,7,0.0,,1.0
2130,7,0.0,,1.0
2131,8,0.0,,1.0
2132,8,0.0,,1.0
2133,10,0.0,,1.0
2134,7,0.0,,1.0
2135,9,0.0,,1.0
2136,9,0.0,,1.0
2137,9,0.0,,1.0
2138,9,0.0,,1.0
2139,10,0.0,,1.0
213,10,0.0,,1.0
2140,7,0.0,,1.0
2141,7,0.0,,1.0
2142,9,0.0,,1.0
2143,9,0.0,,1.0
2144,9,0.0,,1.0
2145,8,0.0,,1.0
2146,9,0.0,,1.0
2147,10,0.0,,1.0
2148,7,0.0,,1.0
2149,10,0.0,,1.0
214,9,0.0,,1.0
2150,9,0.0,,1.0
2151,10,0.0,,1.0
2152,7,0.0,,1.0
2153,10,0.0,,1.0
2154,8,0.0,,1.0
2155,10,0.0,,1.0
2156,10,0.0,,1.0
2157,10,0.0,,1.0
2158,10,0.0,,1.0
2159,7,0.0,,1.0
215,8,0.0,,1.0
2160,7,0.0,,1.0
2161,7,0.0,,1.0
2162,7,0.0,,1.0
2163,8,0.0,,1.0
2164,7,0.0,,1.0
2165,8,0.0,,1.0
2166,8,0.0,,1.0
2167,9,0.0,,1.0
2168,10,0.0,,1.0
2169,7,0.0,,1.0
216,10,0.0,,1.0
2170,8,0.0,,1.0
2171,10,0.0,,1.0
2172,9,0.0,,1.0
2173,8,0.0,,1.0
2174,7,0.0,,1.0
2175,8,0.0,,1.0
2176,8,0.0,,1.0
2177,7,0.0,,1.0
2178,7,0.0,,1.0
2179,7,0.0,,1.0
217,8,0.0,,1.0
2180,8,0.0,,1.0
2181,7,0.0,,1.0
2182,8,0.0,,1.0
2183,7,0.0,,1.0
2184,7,0.0,,1.0
2185,10,0.0,,1.0
2186,10,0.0,,1.0
2187,9,0.0,,1.0
2188,9,0.0,,1.0
2189,8,0.0,,1.0
218,10,0.0,,1.0
2190,10,0.0,,1.0
2191,10,0.0,,1.0
2192,10,0.0,,1.0
2193,10,0.0,,1.0
2194,10,0.0,,1.0
2195,9,0.0,,1.0
2196,8,0.0,,1.0
2197,10,0.0,,1.0
2198,9,0.0,,1.0
2199,10,0.0,,1.0
219,8,0.0,,1.0
21,9,0.0,,1.0
2200,10,0.0,,1.0
2201,10,0.0,,1.0
2202,8,0.0,,1.0
2203,10,0.0,,1.0
2204,10,0.0,,1.0
2205,8,0.0,,1.0
2206,10,0.0,,1.0
2207,10,0.0,,1.0
2208,10,0.0,,1.0
2209,8,0.0,,1.0
220,10,0.0,,1.0
2210,8,0.0,,1.0
2211,7,0.0,,1.0
2212,8,0.0,,1.0
2213,8,0.0,,1.0
2214,8,0.0,,1.0
2215,7,0.0,,1.0
2216,7,0.0,,1.0
2217,8,0.0,,1.0
2218,10,0.0,,1.0
2219,10,0.0,,1.0
221,9,0.0,,1.0
2220,9,0.0,,1.0
2221,8,0.0,,1.0
2222,10,0.0,,1.0
2223,10,0.0,,1.0
2224,10,0.0,,1.0
2225,10,0.0,,1.0
2226,10,0.0,,1.0
2227,10,0.0,,1.0
2228,10,0.0,,1.0
2229,10,0.0,,1.0
222,10,0.0,,1.0
2230,9,0.0,,1.0
2231,7,0.0,,1.0
2232,7,0.0,,1.0
2233,9,0.0,,1.0
2234,7,0.0,,1.0
2235,7,0.0,,1.0
2236,7,0.0,,1.0
2237,7,0.0,,1.0
2238,7,0.0,,1.0
2239,8,0.0,,1.0
223,10,0.0,,1.0
2240,10,0.0,,1.0
2241,10,0.0,,1.0
2242,9,0.0,,1.0
2243,7,0.0,,1.0
2244,7,0.0,,1.0
2245,10,0.0,,1.0
2246,10,0.0,,1.0
2247,10,0.0,,1.0
2248,10,0.0,,1.0
2249,9,0.0,,1.0
224,10,0.0,,1.0
2250,8,0.0,,1.0
2251,9,0.0,,1.0
2252,9,0.0,,1.0
2253,10,0.0,,1.0
2254,7,0.0,,1.0
2255,9,0.0,,1.0
2256,9,0.0,,1.0
2257,10,0.0,,1.0
2258,10,0.0,,1.0
2259,9,0.0,,1.0
225,10,0.0,,1.0
2260,8,0.0,,1.0
2261,10,0.0,,1.0
2262,7,0.0,,1.0
2263,10,0.0,,1.0
2264,7,0.0,,1.0
2265,9,0.0,,1.0
2266,9,0.0,,1.0
2267,9,0.0,,1.0
2268,10,0.0,,1.0
2269,7,0.0,,1.0
226,9,0.0,,1.0
2270,8,0.0,,1.0
2271,10,0.0,,1.0
2272,8,0.0,,1.0
2273,9,0.0,,1.0
2274,10,0.0,,1.0
2275,9,0.0,,1.0
2276,8,0.0,,1.0
2277,8,0.0,,1.0
2278,10,0.0,,1.0
2279,8,0.0,,1.0
227,10,0.0,,1.0
2280,10,0.0,,1.0
2281,8,0.0,,1.0
2282,8,0.0,,1.0
2283,10,0.0,,1.0
2284,9,0.0,,1.0
2285,8,0.0,,1.0
2286,9,0.0,,1.0
2287,10,0.0,,1.0
2288,8,0.0,,1.0
2289,8,0.0,,1.0
228,10,0.0,,1.0
2290,10,0.0,,1.0
2291,8,0.0,,1.0
2292,10,0.0,,1.0
2293,8,0.0,,1.0
2294,9,0.0,,1.0
2295,8,0.0,,1.0
2296,9,0.0,,1.0
2297,9,0.0,,1.0
2298,9,0.0,,1.0
2299,10,0.0,,1.0
229,10,0.0,,1.0
22,8,0.0,,1.0
2300,9,0.0,,1.0
2301,8,0.0,,1.0
2302,8,0.0,,1.0
2303,10,0.0,,1.0
2304,7,0.0,,1.0
2305,8,0.0,,1.0
2306,8,0.0,,1.0
2307,8,0.0,,1.0
2308,9,0.0,,1.0
2309,10,0.0,,1.0
230,7,0.0,,1.0
2310,10,0.0,,1.0
2311,9,0.0,,1.0
2312,10,0.0,,1.0
2313,8,0.0,,1.0
2314,10,0.0,,1.0
2315,10,0.0,,1.0
2316,8,0.0,,1.0
2317,7,0.0,,1.0
2318,8,0.0,,1.0
2319,8,0.0,,1.0
231,8,0.0,,1.0
2320,10,0.0,,1.0
2321,8,0.0,,1.0
2322,7,0.0,,1.0
2323,8,0.0,,1.0
2324,9,0.0,,1.0
2325,7,0.0,,1.0
2326,9,0.0,,1.0
2327,10,0.0,,1.0
2328,9,0.0,,1.0
2329,10,0.0,,1.0
232,7,0.0,,1.0
2330,10,0.0,,1.0
2331,9,0.0,,1.0
2332,8,0.0,,1.0
2333,8,0.0,,1.0
2334,9,0.0,,1.0
2335,9,0.0,,1.0
2336,10,0.0,,1.0
2337,9,0.0,,1.0
2338,10,0.0,,1.0
2339,9,0.0,,1.0
233,8,0.0,,1.0
2340,10,0.0,,1.0
2341,10,0.0,,1.0
2342,10,0.0,,1.0
2343,8,0.0,,1.0
2344,10,0.0,,1.0
2345,8,0.0,,1.0
2346,10,0.0,,1.0
2347,10,0.0,,1.0
2348,9,0.0,,1.0
2349,8,0.0,,1.0
234,7,0.0,,1.0
2350,8,0.0,,1.0
2351,7,0.0,,1.0
2352,7,0.0,,1.0
2353,7,0.0,,1.0
2354,8,0.0,,1.0
2355,7,0.0,,1.0
2356,7,0.0,,1.0
2357,7,0.0,,1.0
2358,7,0.0,,1.0
2359,10,0.0,,1.0
235,7,0.0,,1.0
2360,7,0.0,,1.0
2361,10,0.0,,1.0
2362,10,0.0,,1.0
2363,10,0.0,,1.0
2364,10,0.0,,1.0
2365,8,0.0,,1.0
2366,7,0.0,,1.0
2367,10,0.0,,1.0
2368,8,0.0,,1.0
2369,8,0.0,,1.0
236,10,0.0,,1.0
2370,8,0.0,,1.0
2371,10,0.0,,1.0
2372,10,0.0,,1.0
2373,10,0.0,,1.0
2374,7,0.0,,1.0
2375,7,0.0,,1.0
2376,9,0.0,,1.0
2377,9,0.0,,1.0
2378,10,0.0,,1.0
2379,9,0.0,,1.0
237,8,0.0,,1.0
2380,8,0.0,,1.0
2381,7,0.0,,1.0
2382,7,0.0,,1.0
2383,8,0.0,,1.0
2384,8,0.0,,1.0
2385,9,0.0,,1.0
2386,9,0.0,,1.0
2387,10,0.0,,1.0
2388,10,0.0,,1.0
2389,9,0.0,,1.0
238,9,0.0,,1.0
2390,9,0.0,,1.0
2391,9,0.0,,1.0
2392,10,0.0,,1.0
2393,10,0.0,,1.0
2394,10,0.0,,1.0
2395,9,0.0,,1.0
2396,8,0.0,,1.0
2397,8,0.0,,1.0
2398,10,0.0,,1.0
2399,10,0.0,,1.0
239,9,0.0,,1.0
23,10,0.0,,1.0
2400,8,0.0,,1.0
2401,7,0.0,,1.0
2402,10,0.0,,1.0
2403,10,0.0,,1.0
2404,8,0.0,,1.0
2405,9,0.0,,1.0
2406,9,0.0,,1.0
2407,10,0.0,,1.0
2408,8,0.0,,1.0
2409,8,0.0,,1.0
240,9,0.0,,1.0
2410,7,0.0,,1.0
2411,8,0.0,,1.0
2412,10,0.0,,1.0
2413,9,0.0,,1.0
2414,7,0.0,,1.0
2415,7,0.0,,1.0
2416,7,0.0,,1.0
2417,8,0.0,,1.0
2418,8,0.0,,1.0
2419,7,0.0,,1.0
241,7,0.0,,1.0
2420,8,0.0,,1.0
2421,8,0.0,,1.0
2422,7,0.0,,1.0
2423,9,0.0,,1.0
2424,9,0.0,,1.0
2425,10,0.0,,1.0
2426,10,0.0,,1.0
2427,8,0.0,,1.0
2428,9,0.0,,1.0
2429,10,0.0,,1.0
242,10,0.0,,1.0
2430,8,0.0,,1.0
2431,9,0.0,,1.0
2432,10,0.0,,1.0
2433,8,0.0,,1.0
2434,9,0.0,,1.0
2435,10,0.0,,1.0
2436,10,0.0,,1.0
2437,10,0.0,,1.0
2438,10,0.0,,1.0
2439,10,0.0,,1.0
243,9,0.0,,1.0
2440,8,0.0,,1.0
2441,10,0.0,,1.0
2442,10,0.0,,1.0
2443,10,0.0,,1.0
2444,10,0.0,,1.0
2445,8,0.0,,1.0
2446,10,0.0,,1.0
2447,7,0.0,,1.0
2448,7,0.0,,1.0
2449,9,0.0,,1.0
244,9,0.0,,1.0
2450,10,0.0,,1.0
2451,10,0.0,,1.0
2452,7,0.0,,1.0
2453,9,0.0,,1.0
2454,10,0.0,,1.0
2455,8,0.0,,1.0
2456,10,0.0,,1.0
2457,10,0.0,,1.0
2458,8,0.0,,1.0
2459,9,0.0,,1.0
245,8,0.0,,1.0
2460,7,0.0,,1.0
2461,7,0.0,,1.0
2462,10,0.0,,1.0
2463,10,0.0,,1.0
2464,10,0.0,,1.0
2465,7,0.0,,1.0
2466,7,0.0,,1.0
2467,9,0.0,,1.0
2468,10,0.0,,1.0
2469,10,0.0,,1.0
246,10,0.0,,1.0
2470,9,0.0,,1.0
2471,7,0.0,,1.0
2472,10,0.0,,1.0
2473,10,0.0,,1.0
2474,10,0.0,,1.0
2475,10,0.0,,1.0
2476,10,0.0,,1.0
2477,10,0.0,,1.0
2478,9,0.0,,1.0
2479,9,0.0,,1.0
247,8,0.0,,1.0
2480,10,0.0,,1.0
2481,10,0.0,,1.0
2482,10,0.0,,1.0
2483,9,0.0,,1.0
2484,8,0.0,,1.0
2485,10,0.0,,1.0
2486,8,0.0,,1.0
2487,9,0.0,,1.0
2488,9,0.0,,1.0
2489,10,0.0,,1.0
248,7,0.0,,1.0
2490,9,0.0,,1.0
2491,10,0.0,,1.0
2492,9,0.0,,1.0
2493,10,0.0,,1.0
2494,8,0.0,,1.0
2495,7,0.0,,1.0
2496,8,0.0,,1.0
2497,7,0.0,,1.0
2498,7,0.0,,1.0
2499,10,0.0,,1.0
249,7,0.0,,1.0
24,10,0.0,,1.0
2500,8,0.0,,1.0
2501,7,0.0,,1.0
2502,8,0.0,,1.0
2503,10,0.0,,1.0
2504,7,0.0,,1.0
2505,10,0.0,,1.0
2506,7,0.0,,1.0
2507,10,0.0,,1.0
2508,10,0.0,,1.0
2509,7,0.0,,1.0
250,10,0.0,,1.0
2510,7,0.0,,1.0
2511,10,0.0,,1.0
2512,9,0.0,,1.0
2513,8,0.0,,1.0
2514,7,0.0,,1.0
2515,8,0.0,,1.0
2516,10,0.0,,1.0
2517,7,0.0,,1.0
2518,8,0.0,,1.0
2519,7,0.0,,1.0
251,8,0.0,,1.0
2520,9,0.0,,1.0
2521,10,0.0,,1.0
2522,10,0.0,,1.0
2523,10,0.0,,1.0
2524,10,0.0,,1.0
2525,8,0.0,,1.0
2526,10,0.0,,1.0
2527,9,0.0,,1.0
2528,10,0.0,,1.0
2529,10,0.0,,1.0
252,9,0.0,,1.0
2530,9,0.0,,1.0
2531,9,0.0,,1.0
2532,8,0.0,,1.0
2533,8,0.0,,1.0
2534,10,0.0,,1.0
2535,10,0.0,,1.0
2536,10,0.0,,1.0
2537,7,0.0,,1.0
2538,10,0.0,,1.0
2539,10,0.0,,1.0
253,10,0.0,,1.0
2540,9,0.0,,1.0
2541,10,0.0,,1.0
2542,9,0.0,,1.0
2543,9,0.0,,1.0
2544,10,0.0,,1.0
2545,10,0.0,,1.0
2546,9,0.0,,1.0
2547,7,0.0,,1.0
2548,7,0.0,,1.0
2549,7,0.0,,1.0
254,10,0.0,,1.0
2550,10,0.0,,1.0
2551,10,0.0,,1.0
2552,10,0.0,,1.0
2553,8,0.0,,1.0
2554,10,0.0,,1.0
2555,8,0.0,,1.0
2556,8,0.0,,1.0
2557,9,0.0,,1.0
2558,10,0.0,,1.0
2559,10,0.0,,1.0
255,10,0.0,,1.0
2560,7,0.0,,1.0
2561,10,0.0,,1.0
2562,10,0.0,,1.0
2563,7,0.0,,1.0
2564,8,0.0,,1.0
2565,8,0.0,,1.0
2566,9,0.0,,1.0
2567,9,0.0,,1.0
2568,8,0.0,,1.0
2569,9,0.0,,1.0
256,10,0.0,,1.0
2570,8,0.0,,1.0
2571,7,0.0,,1.0
2572,10,0.0,,1.0
2573,10,0.0,,1.0
2574,10,0.0,,1.0
2575,10,0.0,,1.0
2576,9,0.0,,1.0
2577,8,0.0,,1.0
2578,8,0.0,,1.0
2579,9,0.0,,1.0
257,9,0.0,,1.0
2580,10,0.0,,1.0
2581,9,0.0,,1.0
2582,10,0.0,,1.0
2583,8,0.0,,1.0
2584,9,0.0,,1.0
2585,8,0.0,,1.0
2586,9,0.0,,1.0
2587,9,0.0,,1.0
2588,8,0.0,,1.0
2589,10,0.0,,1.0
258,8,0.0,,1.0
2590,10,0.0,,1.0
2591,9,0.0,,1.0
2592,8,0.0,,1.0
2593,10,0.0,,1.0
2594,10,0.0,,1.0
2595,7,0.0,,1.0
2596,10,0.0,,1.0
2597,10,0.0,,1.0
2598,10,0.0,,1.0
2599,10,0.0,,1.0
259,10,0.0,,1.0
25,10,0.0,,1.0
2600,10,0.0,,1.0
2601,10,0.0,,1.0
2602,10,0.0,,1.0
2603,9,0.0,,1.0
2604,7,0.0,,1.0
2605,9,0.0,,1.0
2606,7,0.0,,1.0
2607,10,0.0,,1.0
2608,7,0.0,,1.0
2609,7,0.0,,1.0
260,10,0.0,,1.0
2610,7,0.0,,1.0
2611,8,0.0,,1.0
2612,10,0.0,,1.0
2613,10,0.0,,1.0
