index,docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text,sentiment-measured,sentiment-type,sentiment-intensity
13302,enron-thread-159550,ula,58,8656,8733,77.0,3.0,"However, as you know, the less cash outlay that we have right now the better.",1.0,0.0,0.833333333334
13316,enron-thread-159550,ula,72,9343,9462,119.0,3.0,Do you want me to pay Pasadena on Friday for these months or do you want me to hold off until I finish July and August?,1.0,0.0,0.75
13322,enron-thread-159550,ula,78,7852,7859,7.0,2.0,"Thanks,",1.0,0.0,0.95
13361,HistoryGreek,ula,2,17881,18149,268.0,2.0,"Politically, the 1990s have been relatively quite times for the islands, although the divorce of Greek prime minister Andreas Papandreou and his subsequent marriage to a much younger woman caused consternation within conservative Greek society.",1.0,1.0,0.377240679554
13367,HistoryGreek,ula,8,5543,5625,82.0,2.0,The island communities were undecided about which side to back for a time.,1.0,0.0,0.6625
13369,HistoryGreek,ula,10,4620,4787,167.0,2.0,"Homer wrote his epic works on Chios; and lyrical poetry was much admired, particularly the work of the poets Archilochos on Paros and Sappho on Lesvos.",1.0,0.0,0.5
13371,HistoryGreek,ula,12,1367,1453,86.0,2.0,"At around 3500 b.c. , a sophisticated culture evolved in the Cyclades islands.",1.0,0.0,0.0
13379,HistoryGreek,ula,20,9603,9921,318.0,4.0,"Constantinople was taken by Crusader forces in 1204, and they stripped the city of manyof its finest treasures -- which now grace the public buildings of Venice -- although a large consignment of books and manuscripts was transferred to the monastery at Patmos before the city fell.",1.0,0.0,0.8125
13385,HistoryGreek,ula,26,7037,7151,114.0,2.0,"He was followed in 336 b.c. by his son Alexander the Great, one of the most remarkable leaders in history.",1.0,0.0,0.75
13387,HistoryGreek,ula,28,6284,6444,160.0,2.0,"Although there were minor internal wrangles, the league controlled the Aegean and the greater Athenian Empire for most of the fifth century b.c.",1.0,0.0,0.0
13393,HistoryGreek,ula,34,9394,9460,66.0,4.0,"Unfortunately, their zeal was not matched by their discrimination.",1.0,1.0,0.260165985899
13394,HistoryGreek,ula,35,16983,17126,143.0,2.0,"Many Greek islanders chose to leave rather than live in poverty and terror, and many made new homes in the United States and Australia.",1.0,0.0,0.0
13395,HistoryGreek,ula,36,11894,12082,188.0,2.0,"They then set their sights on the islands of the Knights of St. John and, after an unsuccessful siege in 1480, they finally ejected the knights from the Dodecanese in 1522.",1.0,0.0,0.0
13401,HistoryGreek,ula,42,18365,18624,259.0,4.0,"Whether this will ever happen remains to be seen, but perhaps the aid offered by Greece to Turkey after 1999' s devastating earthquake is a sign that the animosity between these two traditional enemies is beginning to diminish.",1.0,1.0,0.377136613159
13402,HistoryGreek,ula,43,17135,17337,202.0,2.0,"The expansion of air travel began the age of mass tourism, and Greece along with the Aegean Islands became exciting destinations for northern Europeans escaping their damp, cool summers.",1.0,0.0,0.5
13403,HistoryGreek,ula,44,13875,14035,160.0,1.0,The Twentieth Century A series of disastrous decisions at the beginning of the 20th century began to sound a death knell for the Ottoman Empire.,1.0,0.0,0.0
13406,HistoryGreek,ula,47,2461,2676,215.0,4.0,"The magnificent frescoes and mosaics found at Akrotiri are in Athens at present, but the remains of the buildings at the site provide ample evidence of the sophistication of the culture here.",1.0,0.0,0.833333333334
13414,HistoryGreek,ula,55,4489,4619,130.0,2.0,"Athletic prowess was admired and the Olympic games were constituted in 776 b.c. , to promote friendly competition.",1.0,0.0,0.875
13420,HistoryGreek,ula,61,3573,3738,165.0,4.0,"They were a barbaric race, and their custody of the area brought about a dark period during which the written word was forgotten and art disappeared.",1.0,1.0,0.416265577438
13428,HistoryGreek,ula,69,1153,1333,180.0,3.0,"The major changes were not to daily tasks and routines, but to the political power base, which changed regularly and not necessarily peacefully throughout the ages.",1.0,1.0,0.338215781669
13435,HistoryGreek,ula,76,10653,10899,246.0,4.0,The Venetians fortified their main towns -- Naxos Town and Antiparos Town are wonderful examples of this -- creating labyrinths of narrow alleys and cul-de-sacs that were designed to confuse and to demoralize invaders.,1.0,1.0,0.442152093035
13439,HistoryGreek,ula,80,15550,15672,122.0,3.0,"Greece attempted to stay out of World War II, but Mussolini saw Greece as an ideal addition to his Italian empire.",1.0,0.0,0.833165
13440,HistoryGreek,ula,81,868,974,106.0,2.0,The high quality of the seam on Milos ensured that the area remained popular with early travelers.,1.0,0.0,0.0
13445,HistoryGreek,ula,86,14805,14932,127.0,2.0,"In 1923, Turkey broke away from the tired Ottoman rulers, and Kemal Ataturk rose to power on a wave of popular support.",1.0,0.0,0.8125
13449,HistoryGreek,ula,90,10900,11038,138.0,3.0,"The Genoese took control of the eastern Aegean Islands, which were considered the most valuable for agriculture and trade.",1.0,0.0,0.75
13457,HistoryGreek,ula,98,16116,16281,165.0,5.0,"But the country was politically fragmented, with arguments between monarchists and republicans, right and left, and tension escalated into civil war.",1.0,1.0,0.520331971798
13458,HistoryGreek,ula,99,14933,15144,211.0,2.0,"He promised a modern state for his people, but as the situation became volatile, civil strife broke out in Turkish cities, and those considered Greek were victims of threats and violence.",1.0,1.0,0.442282176028
13464,HistoryGreek,ula,105,14650,14796,146.0,3.0,"Greece moved in to administer the land, but a new influence upset any grand dreams of making this region a part of greater Greece.",1.0,1.0,0.325207482374
13466,HistoryGreek,ula,107,13690,13866,176.0,2.0,"A new sense of identity enveloped Greek peoples throughout the Aegean, thus commencing a movement to expand Greece and unify the disparate Orthodox populations.",1.0,0.0,0.99625
13468,HistoryGreek,ula,109,5325,5457,132.0,2.0,"From a power base in Anatolia, the Persians overran the eastern Aegean Islands and set their sights on the Cyclades.",1.0,0.0,0.8125
13471,HistoryGreek,ula,112,218,414,196.0,2.0,"Their curiosity pushed them to build vessels that were strong enough to ford the open seas and reach these islands, marking the start of the long legacy of Mediterranean seafaring.",1.0,0.0,0.0
13472,HistoryGreek,ula,113,12491,12644,153.0,5.0,"Toward Greek Independence However, a movement was growing on the Greek peninsula against Ottoman rule and for an independent Greek state.",1.0,1.0,0.303093373572
13476,HistoryGreek,ula,117,6074,6235,161.0,2.0,"Several islands and Greek city-states agreed to work together, and created a treasury to fund their plans, which was held on the island of Delos.",1.0,0.0,0.8125
13488,HistoryGreek,ula,129,5825,5925,100.0,4.0,"The Persians were defeated, and Athens duly punished the islands that had turned against it.",1.0,1.0,0.416265577438
13489,HistoryGreek,ula,130,13300,13445,145.0,2.0,"In return, the Turks violently put down every insurrection, including the massacre on Chios, when 22,000 people were slaughtered.",1.0,1.0,0.390248978849
13491,HistoryGreek,ula,132,6742,6864,122.0,2.0,"Although the islands saw little action, as the war went on they could see that Athens was slowly losing its power.",1.0,0.0,0.0
13496,HistoryJerusalem,ula,2,13405,13644,239.0,4.0,"Much of the best Islamic architecture in the city was constructed in the Mameluke era, but the past thousand years had taken their toll: Jerusalem was unable to regain the prosperity it had enjoyed in earlier times.",1.0,1.0,0.312199183079
13499,HistoryJerusalem,ula,5,12745,12936,191.0,2.0,"They built many impressive churches during the term of the first Latin Kingdom of Jerusalem, but in 1187 they were driven out by Muslim forces under the great warrior Saladin.",1.0,0.0,0.875
13500,HistoryJerusalem,ula,6,10587,10732,145.0,3.0,"She found that the city' s most beautiful Roman temple, dedicated to the goddess Aphrodite, stood on the site of the crucifixion.",1.0,0.0,0.833165
13515,HistoryJerusalem,ula,21,14804,15101,297.0,4.0,"Weizmann was an important figure in the negotiations with the British government that led to the Balfour Declaration of 1917, supporting the idea of a Jewish ``national home'' in Palestine that also respected the rights of existing non-Jewish people already living there.",1.0,0.0,0.8125
13516,HistoryJerusalem,ula,22,9598,9687,89.0,2.0,"In outrage, the Jews began a second revolt against Rome, led by Simon bar Kochba.",1.0,1.0,0.442282176028
13518,HistoryJerusalem,ula,24,10386,10586,200.0,2.0,"Queen Helena, a devout Christian and the mother of Emperor Constantine the Great, made a pilgrimage to the Holy Land in 326 to identify the sites associated with Jesus' s life.",1.0,0.0,0.5
13519,HistoryJerusalem,ula,25,2915,3103,188.0,5.0,"At the Temple' s dedication, Solomon addressed his God: ``... the Heavens, even the Heaven of the Heavens, cannot contain Thee; how much less this House that I have built?",1.0,1.0,0.26011343237
13524,HistoryJerusalem,ula,30,14655,14795,140.0,2.0,"Chaim Weizmann (1874 -- 1952), a scientist born in Russia but later a British subject, did much to put Herzl' s hopes into practice.",1.0,0.0,0.8125
13525,HistoryJerusalem,ula,31,5142,5250,108.0,2.0,"The city was now under the more tolerant rule of the Persians, but rebuilding was slow work.",1.0,0.0,0.875
13527,HistoryJerusalem,ula,33,2653,2914,261.0,5.0,"According to biblical tradition, although David bought the land for the Temple and carefully assembled its building materials, he was deemed unworthy of constructing the Temple because he was a man of war with blood on his hands.",1.0,1.0,0.41587532846
13531,HistoryJerusalem,ula,37,17302,17452,150.0,2.0,Political and religious boundaries were aggravated by occasional incidents of terrorism or sniping until the Six Day War in June 1967.,1.0,1.0,0.377240679554
13532,HistoryJerusalem,ula,38,5580,5793,213.0,2.0,"When Seleucid rulers outlawed Judaism, Jews led by Judah Maccabee and his brothers staged a revolution in 167 b.c. and, against all odds, restored the primacy of Jewish religious life in Jerusalem.",1.0,0.0,0.75
13537,HistoryJerusalem,ula,43,17906,18193,287.0,10.0,"Today, as always, Jerusalem is a city of controversies: religious Jews in conflict with secular Jews; Palestinians calling for independence; many residents protesting a wave of high-rise development that many claim will turn the Holy City into a holy megalopolis.",1.0,1.0,0.416213023909
13539,HistoryJerusalem,ula,45,3707,3945,238.0,2.0,"The Temple and royal palace were adorned with gold and ivory from Africa and with cedar from Lebanon; the beauties and glories of Jerusalem under Solomon have captivated readers of the Bible for almost 3,000 years.",1.0,0.0,0.8125
13540,HistoryJerusalem,ula,46,5802,5995,193.0,2.0,The Macabbees cleansed the Temple of Hellenistic idols and the blood of pagan sacrifices; the eight-day celebration of Hanukkah (Feast of Dedication) commemorates their victory.,1.0,1.0,0.364232380259
13545,HistoryJerusalem,ula,51,14349,14529,180.0,2.0,"At the same time, many Jews sought religious freedom and fulfillment by moving to Palestine (as the Holy Land was traditionally called) and especially to Jerusalem.",1.0,0.0,0.8125
13546,HistoryJerusalem,ula,52,626,839,213.0,2.0,"Scholars speculate that Shalim might have been an ancient Semitic deity of peace, for the name resembles the modern Hebrew and Arabic words for ``peace'' : shalom and salaam, respectively.",1.0,0.0,0.0
13547,HistoryJerusalem,ula,53,14125,14307,182.0,2.0,"The Holy City remained a backwater until the 19th century, when renewed interest among Christian pilgrims made it the destination of thousands of travelers each year.",1.0,0.0,0.8125
13550,HistoryJerusalem,ula,56,14530,14654,124.0,2.0,"In the 1890s, Theodor Herzl (1860 -- 1904) worked to organize a movement, Zionism, to create a Jewish state.",1.0,0.0,0.97475
13553,HistoryJerusalem,ula,59,18194,18454,260.0,4.0,But the ideas and mystique that have always made this an extraordinarily special place rise above the ebbing and flowing concerns of present-day Jerusalem as it continues to tug at the world' s attention into the new millennium.,1.0,1.0,0.325207482374
13556,HistoryJerusalem,ula,62,8014,8169,155.0,2.0,"In about a.d. 30 he and his followers went for Passover to Jerusalem, which was in unrest at this time, dissatisfied with Roman domination.",1.0,1.0,0.377240679554
13557,HistoryJerusalem,ula,63,17595,17897,302.0,3.0,"Jerusalem' s mayor, Teddy Kollek, spent the next 25 years orchestrating a vast program of development, adding new cultural institutions and parks and instituting neighborhood restoration projects while tirelessly me diating the concerns of Jerusalem' s many communities.",1.0,1.0,0.351224080964
13562,HistoryJerusalem,ula,68,1035,1246,211.0,2.0,"In the Bible, Genesis 14:18 -- 20 records that Abraham visited the city of ``Salem'' in approximately 1800 b.c. and was blessed by the city' s ruler, Melchzedik, who offered him bread and wine.",1.0,0.0,0.8125
13565,HistoryJerusalem,ula,71,8519,8716,197.0,2.0,"In a province rife with rebellion and retaliation, the execution in Jerusalem of yet another religious leader from the Galilee did not by itself have an immediate effect on history.",1.0,0.0,0.9975
13567,HistoryJerusalem,ula,73,15578,15733,155.0,2.0,"But Arab opposition to new Jewish immigration and construction in Palestine led to increasing strife; by 1946, Jerusalem was an armed camp.",1.0,1.0,0.377240679554
13573,HistoryJerusalem,ula,79,12442,12611,169.0,2.0,"In 1099, under their leaders Godfrey de Bouillon and Tancred, the Crusaders captured the Holy City for Christendom by slaughtering both Muslims and Jews.",1.0,1.0,0.390248978849
13583,HistoryJerusalem,ula,89,3116,3270,154.0,2.0,"The site of the Temple eventually became identified as Mt. Moriah, on which it stood, where Abraham was called to sacrifice his son Isaac.",1.0,0.0,0.9375
