positiv,,,,,,,,,,,,,,,,,,,sensitive,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,sensitive,modif,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,sensitivity,noun,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,sensitivity,noun,strongsubj,noun,n,positive
,,,passive,,,,,weak,,,,,,,,,,,sentiment,noun,strongsubj,adj,n,positive
,,,passive,,,,,weak,,,,,,,,,,,sentiment,noun,strongsubj,noun,n,positive
positiv,,,passive,,,strong,,,,,,,,,,,,,serene,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,serious,modif,strongsubj,anypos,n,negative
positiv,,,,,,,,,,,,,,,,,,,seriousness,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,submit,,,,,,,,,,servitude,noun,strongsubj,noun,n,negative
,,active,,,,strong,,,,,,,,,,,,,settle,supv,weaksubj,adj,n,positive
,,active,,,,strong,power,,,,,,,,,,,,settle,supv,weaksubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,settle,supv,weaksubj,adj,n,positive
positiv,,,passive,,,strong,,,,,,,,,,,,,settle,modif,weaksubj,adj,n,positive
,negativ,,,,hostile,,,,,,,,,,,,,,sever,modif,weaksubj,adj,n,negative
,negativ,,,,,strong,,,,,,,,,,,,,severe,modif,weaksubj,adj,n,negative
,negativ,,,,,strong,,,,,,,,,,,,,severe,modif,strongsubj,anypos,n,negative
,negativ,,,,,strong,,,,,,,,,,,,,severity,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,shabby,modif,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,shadow,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,shady,modif,strongsubj,adj,n,negative
,negativ,active,,,,,,,,,,,,,,,,,shake,supv pfreq,weaksubj,verb,y,negative
,,,,affil,,,,,,,,,,,,,,,shake,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,shallow,noun,weaksubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,shame,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,shame,noun,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,feel,,,shameful,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,feel,,,shameful,modif,strongsubj,noun,n,negative
,negativ,,,,,,power,,,,,,,,,,,,shameless,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,shark,noun,strongsubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,sharp,modif,weaksubj,adj,n,negative
,,active,,,hostile,strong,,,,,,,,,,,,,shatter,supv,strongsubj,verb,y,negative
positiv,,,,,,,,,,,,,,,,,,,shelter,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,shelter,noun,weaksubj,verb,y,positive
positiv,,,,affil,,strong,power,,,,,,,,,,,,shelter,supv,weaksubj,noun,n,positive
positiv,,,,affil,,strong,power,,,,,,,,,,,,shelter,supv,weaksubj,verb,y,positive
positiv,,active,,affil,,,power,,,,,,,,,,,,shield,supv other,weaksubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,shiny,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,shiny,modif,strongsubj,anypos,n,positive
,negativ,,,,,,,,,,,,,,,,,,shipwreck,noun,weaksubj,noun,n,negative
,negativ,active,,,,,,weak,,,,,,,,,,,shirk,supv,strongsubj,verb,y,negative
,negativ,,passive,,,,,,,,,,,,pain,,,,shiver,supv,strongsubj,verb,y,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,noun,strongsubj,adj,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,noun,strongsubj,noun,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,noun,strongsubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,shock,supv,strongsubj,adj,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,shock,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,shock,supv,strongsubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,shock,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,shock,modif,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,shock,modif,strongsubj,verb,y,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,modif,strongsubj,adj,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,modif,strongsubj,noun,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,modif,strongsubj,verb,y,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,ly,strongsubj,adj,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,ly,strongsubj,noun,n,negative
,negativ,,,,,strong,,,,,,,,,pain,,,,shock,ly,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,shoddy,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,shortage,noun,weaksubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,shortcoming,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,shortsighted,modif,strongsubj,anypos,n,negative
,,active,,,,strong,,,,,,,,,,,,,show,supv pfreq,weaksubj,anypos,y,neutral
,,active,,,,strong,power,,,,,,,,,,,,show,supv,weaksubj,anypos,y,neutral
,negativ,active,,,,,,,,,,,,,,,,,show,supv,weaksubj,anypos,y,neutral
,negativ,active,,,hostile,,,,,,,,,,,,,,shred,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,shred,supv,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,shrew,noun,strongsubj,noun,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,shrewd,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,shrewdness,noun,strongsubj,noun,n,positive
,negativ,,,,,strong,,,,,,,,,pain,,,,shriek,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,shrill,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,shrill,modif,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,shrivel,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,shroud,noun,strongsubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,shrug,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,shrug,noun,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,shrug,supv,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,shrug,supv,weaksubj,verb,y,negative
,negativ,active,,affil,hostile,,,,,,,,,,,,,,shun,supv other,strongsubj,verb,y,negative
,,,passive,,,,,weak,,,,,,,,,,,shy,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,shyness,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sick,modif pfreq,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sick,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sick,modif,weaksubj,adj,n,negative
,negativ,,passive,,hostile,,,,,,,,,,,,,,sick,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sickly,modif,strongsubj,adverb,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sickness,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,siege,noun,weaksubj,noun,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,significance,noun,weaksubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,significant,modif,weaksubj,adj,n,positive
positiv,,,passive,,,,,,,,,,,,,,,,signify,supv,weaksubj,verb,y,positive
,negativ,,,,,,,weak,,,,,,,,,,,silly,modif,strongsubj,anypos,n,negative
positiv,,,,,,,,,,,,,,,,,,,simplicity,noun,strongsubj,noun,n,positive
positiv,,active,,,,,,,,,,,,,,,,,simplify,modif,weaksubj,verb,y,positive
positiv,,active,,,,,,,,,,,,,,,,,simplify,supv,weaksubj,verb,y,positive
,negativ,,,,,,,weak,,,,,,,,,,,simplistic,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,simplistic,modif,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,sin,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,sin,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,sin,supv,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,sin,supv,strongsubj,noun,n,negative
positiv,,,,affil,,,,,,,,,,,,,,,sincere,modif,strongsubj,adj,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,sincerity,noun,weaksubj,adj,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,sincerity,noun,weaksubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,sinful,modif,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,sinister,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,skeptical,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,skeptical,modif,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,sketchy,modif,weaksubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,skill,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,skill,modif,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,skillful,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,skillful,modif,strongsubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,skulk,supv,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slander,supv other,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slander,supv other,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slanderer,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,slanderous,modif other,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slap,supv,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slaughter,supv,weaksubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slaughter,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slaughter,supv,weaksubj,verb,y,negative
,negativ,,,,hostile,,,weak,,,,,,,,,,,sleazy,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,sleek,modif,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,slender,modif,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,adj,n,negative
,,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,noun,n,negative
,,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,modif,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,ly,weaksubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,ly,weaksubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slight,ly,weaksubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slight,supv,weaksubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slight,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,slight,supv,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,slight,noun,weaksubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,slight,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,slight,noun,weaksubj,verb,y,negative
,,,,,,,,weak,,,,,,,,,,,slim,modif,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,slim,modif,weaksubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,slime,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,sloppy,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,sloth,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slothful,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,slug,noun,weaksubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,sluggish,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,slump,supv,weaksubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,slump,supv,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,sly,modif,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,smack,supv,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,smack,supv,strongsubj,noun,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,verb,y,positive
,,,,,,,,,,,,,,,pain,,,,smart,supv,strongsubj,adj,n,positive
,,,,,,,,,,,,,,,pain,,,,smart,supv,strongsubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,smart,modif,strongsubj,verb,y,positive
,negativ,active,,,hostile,strong,,,,,,,,,,,,,smash,supv pfreq,weaksubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,smash,supv pfreq,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,smash,noun,weaksubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,smash,noun,weaksubj,verb,y,negative
,,,,,,strong,,,,,,,,,,,,,smash,modif,weaksubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,smash,modif,weaksubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,smear,supv,weaksubj,verb,y,negative
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,noun,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,noun,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,supv,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,supv,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,modif,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,modif,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,ly,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,smile,ly,strongsubj,verb,y,positive
positiv,,,passive,,,,,,,,,,,pleasur,,,need,,smitten,supv,strongsubj,verb,y,positive
,,active,,,,,,,,,,,,,,,,,smooth,supv,weaksubj,adj,n,positive
,negativ,active,,,,,power,,,,,,,,,,,,smother,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,snare,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,snarl,supv,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,snarl,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,snatch,supv,weaksubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,sneak,supv,weaksubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,sneak,supv,weaksubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,sneer,supv,strongsubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,sneer,supv,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,pain,,,,sob,supv,strongsubj,verb,y,negative
positiv,,,,,,strong,,,,,,,,,,,,,sober,modif,strongsubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,sober,modif,weaksubj,verb,y,negative
positiv,,,,affil,,,,,,,,,,,,,,,sociable,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,solace,noun,strongsubj,verb,y,positive
,,,,,,strong,,,,,,,,,,,,,solid,modif,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,solid,modif,weaksubj,noun,n,positive
,,,,affil,,strong,,,,,,,,,,,,,solidarity,noun,strongsubj,adj,n,positive
,,,,affil,,strong,,,,,,,,,,,,,solidarity,noun,strongsubj,noun,n,positive
,negativ,,,,,,,,,,,,,,pain,,,,somber,modif,strongsubj,adj,n,negative
positiv,,active,,affil,,,,,,,,,,,,,,,soothe,supv other,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,sophisticated,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,pain,,,,sore,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,sore,modif,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,soreness,noun,weaksubj,noun,n,negative
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,sorrow,noun,strongsubj,noun,n,negative
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,sorrow,noun,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,sorrowful,modif,strongsubj,anypos,n,negative
,negativ,,passive,,,,,weak,,,,,,,pain,,,,sorry,modif pfreq,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,sorry,modif,strongsubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,sound,modif,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,sound,ly,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,sound,modif,weaksubj,adj,n,positive
,,,passive,,,,,,,,,,,,,,,,sound,noun,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,soundness,noun,weaksubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,sour,modif,weaksubj,adj,n,negative
,,,,,,strong,power,,,,,,,,,,,,sovereignty,noun,weaksubj,adj,n,neutral
,,,,,,strong,power,,,,,,,,,,,,sovereignty,noun,weaksubj,noun,n,neutral
,negativ,active,,,hostile,,,,,,,,,,,,,,spank,supv,strongsubj,verb,y,negative
positiv,,,,affil,,strong,power,,,,,,,,,,,,spare,supv,weaksubj,verb,y,positive
positiv,,,passive,,,,,,,,,,,,,,,,sparkle,supv,strongsubj,anypos,y,positive
positiv,,,,,,,,,,,,,,,,,,,special,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,spectacular,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,spinster,noun,weaksubj,noun,n,negative
,,,,,,,,,,,,,,pleasur,,,,,spirit,modif,weaksubj,adj,n,positive
,,,,,,,,,,,,,,pleasur,,,,,spirit,modif,weaksubj,noun,n,positive
,negativ,,,,hostile,,,,,,,,,,,,,,spite,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,spiteful,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,splendid,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,splendor,noun,strongsubj,noun,n,positive
,,active,,,hostile,strong,,,,,,,,,,,,,split,supv,weaksubj,noun,n,negative
,,active,,,hostile,strong,,,,,,,,,,,,,split,supv,weaksubj,verb,y,negative
,,,passive,,,,,weak,,,,,,,,,,,split,noun,weaksubj,noun,n,negative
,,,passive,,,,,weak,,,,,,,,,,,split,noun,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,split,modif,weaksubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,split,modif,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,spoil,supv,strongsubj,verb,y,negative
,,,,,,,,weak,,,,,,,,,,,sporadic,modif,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,spot,modif,weaksubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,spotless,modif,strongsubj,adj,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,sprightly,modif,strongsubj,adj,n,positive
,,,,,,,power,,,,,,,,,,,,spur,supv,strongsubj,verb,y,positive
,negativ,active,,,,,,,,,,,,,,,,,sputter,supv,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,squander,supv,strongsubj,verb,y,negative
positiv,,,,,,strong,,,,,,,,,,,,,squarely,modif,strongsubj,adj,n,positive
,negativ,active,,,hostile,,,,,,,,,,,,,,stab,supv,weaksubj,verb,y,negative
positiv,,,,,,strong,,,,,,,,,,,,,stability,noun,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,stability,noun,weaksubj,noun,n,positive
positiv,,active,,,,strong,power,,,,,,,,,,,,stabilize,supv,weaksubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,stable,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,stable,modif,weaksubj,noun,n,positive
,,,passive,,,,,weak,,,,,,,,,,,stagger,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,stagnant,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,stain,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,stale,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,stalemate,noun,strongsubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,stammer,supv,strongsubj,verb,y,negative
,,,,,,strong,,,,,,,,,,,,,stand,supv,weaksubj,verb,y,positive
,,,,,,strong,,,,,,,,,,,,,stand,noun,weaksubj,verb,y,positive
,,active,,affil,,strong,,,,,,,,,,,,,stand,supv,weaksubj,verb,y,positive
,,,passive,,,strong,,,submit,,,,,,,,,,stand,supv,weaksubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,stand,supv,weaksubj,verb,y,positive
,,,,,,strong,,,,,,,,,,,,,stand,noun,weaksubj,verb,y,positive
,negativ,,,,,,,,,,,,,,,,,,standstill,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,stark,modif,strongsubj,adj,n,negative
,negativ,,passive,,hostile,,,,,,,,,,,,,,startle,supv,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,need,,starvation,noun,weaksubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,need,,starve,supv,weaksubj,verb,y,negative
positiv,,,,,,,power,,,,,,,,,,,,stately,ly,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,static,modif,weaksubj,adj,n,negative
positiv,,,,,,strong,power,,,,,,,,,,,,statuesque,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,persist,staunch,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,persist,staunchness,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,persist,steadfast,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,persist,steadfastness,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,persist,steadiness,noun,weaksubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,steady,modif,weaksubj,adj,n,positive
,negativ,active,,,hostile,,,,,,,,,,,,,,steal,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,steal,noun,weaksubj,verb,y,negative
,negativ,,,,hostile,strong,,,,,,,,,,,,,stern,modif,strongsubj,adj,n,negative
,negativ,,,,hostile,strong,,,,,,,,,,,,,stern,modif,strongsubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,stiff,modif,weaksubj,adj,n,negative
,negativ,active,,,hostile,strong,power,,,,,,,,,,,,stifle,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,stigma,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,stigma,noun,strongsubj,verb,y,negative
,,active,,,,strong,power,,,,,,,,,,,,still,supv,weaksubj,anypos,y,neutral
positiv,,active,,,,,power,,,,,,,,,,,,stimulate,supv other,weaksubj,verb,y,positive
,negativ,active,,,hostile,,,,,,,,,,pain,,,,sting,supv,strongsubj,adj,n,negative
,negativ,active,,,hostile,,,,,,,,,,pain,,,,sting,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,pain,,,,sting,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,stink,supv,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,stink,supv,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,stole,supv ed,weaksubj,verb,n,negative
,negativ,,,,,,,,,,,,,,,,,,stolen,modif,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,stolen,modif,weaksubj,verb,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,stolen,supv ed,weaksubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,stolen,supv ed,weaksubj,verb,n,negative
,,,,,,strong,,,,,,,,,,,,,stood,supv ed pfreq,weaksubj,verb,y,positive
,,active,,affil,,strong,,,,,,,,,,,,,stood,supv ed,weaksubj,verb,y,positive
,,,passive,,,strong,,,submit,,,,,,,,,,stood,supv ed,weaksubj,verb,y,positive
positiv,,,,,,strong,,,,,,,,,,,,,stood,supv ed,weaksubj,verb,y,positive
,,,,,,strong,,,,,,,,,,,,,storm,noun pfreq,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,storm,supv,weaksubj,verb,y,negative
,negativ,,,,hostile,,,,,,,,,,,,,,stormy,modif,weaksubj,adj,n,negative
,negativ,active,,,,,,weak,,,,,,,,,,,straggle,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,straggler,noun,weaksubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,straight,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,straightforward,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,pain,,,,strain,noun,weaksubj,noun,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,strain,noun,weaksubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,strain,supv,weaksubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,strain,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,strangle,supv other,weaksubj,verb,y,negative
,,,,,,strong,power,,,,,,,,,,,,strength,noun,weaksubj,adj,n,neutral
