docName,dirName,idx,type,startByte,endByte,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
14.06.39-26143,non_fbis,353,GATE_attitude,1026,1074,48.0,But that doesn't necessarily make them inhumane,medium,,,arguing-neg,
14.06.39-26143,non_fbis,224,GATE_direct-subjective,2152,2157,5.0,reads,neutral,,neutral,,
14.06.39-26143,non_fbis,345,GATE_attitude,1369,1447,78.0,might make it more difficult to find Osama bin Laden and his remaining thugs,low-medium,,,speculation,
14.06.39-26143,non_fbis,216,GATE_attitude,2686,2802,116.0,seems content to be back home on the Rock playing with his bag of marbles and collecting his parliamentary pension,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,87,GATE_direct-subjective,3546,3550,4.0,says,neutral,,neutral,,
14.06.39-26143,non_fbis,341,GATE_expressive-subjectivity,3770,3840,70.0,"his career was like a ""rough sea,"" with highs and lows and never calm",high,negative,,,
14.06.39-26143,non_fbis,208,GATE_direct-subjective,2213,2220,7.0,suspect,low,uncertain-neutral,low,,
14.06.39-26143,non_fbis,79,GATE_expressive-subjectivity,686,695,9.0,plight of,medium,negative,,,
14.06.39-26143,non_fbis,204,GATE_attitude,3130,3254,124.0,"With some effort, he pins the flailing child down on the changing table only to discover there are no diapers in the house",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,75,GATE_expressive-subjectivity,478,497,19.0,has not been pretty,low,negative,,,
14.06.39-26143,non_fbis,329,GATE_direct-subjective,3916,3922,6.0,writes,neutral,,neutral,,
14.06.39-26143,non_fbis,317,GATE_attitude,2303,2334,31.0,is giving a hearty thumbs up to,medium-high,,,sentiment-pos,
14.06.39-26143,non_fbis,188,GATE_direct-subjective,4497,4499,2.0,Mr,medium,,,,
14.06.39-26143,non_fbis,313,GATE_expressive-subjectivity,2521,2529,8.0,betrayal,high,negative,,,
14.06.39-26143,non_fbis,55,GATE_attitude,1449,1489,40.0,But laws keep us from behaving like them,medium,,,arguing-pos,
14.06.39-26143,non_fbis,180,GATE_expressive-subjectivity,2127,2134,7.0,imperil,medium,negative,,,
14.06.39-26143,non_fbis,172,GATE_expressive-subjectivity,389,426,37.0,print pundits have had time to ponder,low,neutral,,,
14.06.39-26143,non_fbis,43,GATE_expressive-subjectivity,3340,3448,108.0,"though Mr. Tobin has finally mastered the diapering process, his ""baby"" who is 15 years old is ""not amused",medium,negative,,,
14.06.39-26143,non_fbis,293,GATE_attitude,3566,3627,61.0,"walked on too many toes, and made too many enemies in Ottawa",medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,285,GATE_attitude,4111,4225,114.0,"it seems, have saved all of their praise for John Manley, the new Deputy Prime Minister and a hometown favourite",low-medium,,,arguing-pos,
14.06.39-26143,non_fbis,277,GATE_attitude,4438,4490,52.0,"calls Mr. Manley ""competent and scrupulously honest",medium-high,,,sentiment-pos,
14.06.39-26143,non_fbis,19,GATE_expressive-subjectivity,3519,3540,21.0,"his ""favourite Newfie",medium,uncertain-negative,,,
14.06.39-26143,non_fbis,273,GATE_attitude,4497,4649,152.0,"Mr. Manley's continuing responsibility for national security, along with the added clout he gains as Deputy Prime Minister, bodes well for the country",medium,,,sentiment-pos,
14.06.39-26143,non_fbis,15,GATE_attitude,3070,3077,7.0,decides,low,,,other-attitude,
14.06.39-26143,non_fbis,11,GATE_expressive-subjectivity,3935,3992,57.0,don't need the kind of politician Brian Tobin had become,high,uncertain-negative,,,
14.06.39-26143,non_fbis,7,GATE_expressive-subjectivity,2686,2802,116.0,seems content to be back home on the Rock playing with his bag of marbles and collecting his parliamentary pension,high,negative,,,
14.06.39-26143,non_fbis,261,GATE_attitude,767,802,35.0,Even thugs deserve humane treatment,medium,,,arguing-pos,
14.06.39-26143,non_fbis,3,GATE_attitude,3830,3840,10.0,never calm,medium,,,arguing-neg,
14.06.39-26143,non_fbis,128,GATE_direct-subjective,1820,1855,35.0,is unequivocal in its U.S. support,medium,positive,medium,,
14.06.39-26143,non_fbis,378,GATE_direct-subjective,3130,3134,4.0,With,low,,,,
14.06.39-26143,non_fbis,120,GATE_attitude,2861,2884,23.0,devastatingly sarcastic,medium-high,,,arguing-pos,
14.06.39-26143,non_fbis,374,GATE_expressive-subjectivity,502,507,5.0,Still,low,neutral,,,
14.06.39-26143,non_fbis,116,GATE_expressive-subjectivity,656,677,21.0,"more pressing, matter",medium,neutral,,,
14.06.39-26143,non_fbis,241,GATE_expressive-subjectivity,4623,4633,10.0,bodes well,medium,positive,,,
14.06.39-26143,non_fbis,112,GATE_direct-subjective,4296,4301,5.0,trust,low,positive,low,,
14.06.39-26143,non_fbis,237,GATE_attitude,1758,1766,8.0,disagree,medium,,,agree-neg,
14.06.39-26143,non_fbis,108,GATE_attitude,3262,3283,21.0,gives up in confusion,medium,,,sentiment-neg,
14.06.39-26143,non_fbis,362,GATE_attitude,478,497,19.0,has not been pretty,low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,233,GATE_direct-subjective,4438,4443,5.0,calls,neutral,,neutral,,
14.06.39-26143,non_fbis,358,GATE_direct-subjective,4121,4151,30.0,have saved all of their praise,high,positive,high,,
14.06.39-26143,non_fbis,225,GATE_attitude,2175,2280,105.0,"If Osama bin Laden is still alive, we suspect he is giving the civil rights advocates a hearty thumbs up",low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,96,GATE_attitude,3996,4082,86.0,"flighty, opportunistic and lacking in commitment to his job as a Member of Parliament",medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,350,GATE_attitude,1100,1153,53.0,assurances that it's treating the prisoners humanely,medium,,,other-attitude,somewhat-uncertain
14.06.39-26143,non_fbis,346,GATE_direct-subjective,1364,1368,4.0,That,medium,,,,
14.06.39-26143,non_fbis,217,GATE_expressive-subjectivity,1535,1567,32.0,must now move to its next stage,medium,neutral,,,
14.06.39-26143,non_fbis,88,GATE_attitude,4326,4419,93.0,"observing that he emerged from the Sept. 11 crisis as a ""sensible, serious voice in Cabinet",medium,,,sentiment-pos,
14.06.39-26143,non_fbis,80,GATE_direct-subjective,3256,3261,5.0,Brian,low,,,,
14.06.39-26143,non_fbis,205,GATE_expressive-subjectivity,4241,4257,16.0,has proven to be,low,positive,,,
14.06.39-26143,non_fbis,330,GATE_expressive-subjectivity,1449,1489,40.0,But laws keep us from behaving like them,medium,uncertain-both,,,
14.06.39-26143,non_fbis,201,GATE_attitude,3340,3448,108.0,"though Mr. Tobin has finally mastered the diapering process, his ""baby"" who is 15 years old is ""not amused",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,326,GATE_attitude,1861,2043,182.0,can't help but wonder if some politicians and civil rights advocates are overreacting when it comes to the treatment of captured al-Qaeda and Taliban fighters by the United States,low,,,arguing-pos,somewhat-uncertain
14.06.39-26143,non_fbis,189,GATE_expressive-subjectivity,3849,3856,7.0,vitriol,medium,negative,,,
14.06.39-26143,non_fbis,60,GATE_attitude,1219,1225,6.0,insist,medium,,,sentiment-pos,
14.06.39-26143,non_fbis,314,GATE_attitude,2420,2539,119.0,No tears will be shed in this corner since Brian Tobin's departure represents his third consecutive betrayal of voters,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,52,GATE_attitude,1512,1518,6.0,agrees,medium,,,agree-pos,
14.06.39-26143,non_fbis,177,GATE_direct-subjective,1100,1110,10.0,assurances,medium,positive,medium,,
14.06.39-26143,non_fbis,302,GATE_attitude,3070,3128,58.0,decides it's finally time to learn how to diaper the baby,medium,,,sentiment-neg,
14.06.39-26143,non_fbis,40,GATE_direct-subjective,2915,2924,9.0,assertion,neutral,,neutral,,
14.06.39-26143,non_fbis,36,GATE_attitude,2213,2280,67.0,suspect he is giving the civil rights advocates a hearty thumbs up,low-medium,,,arguing-pos,
14.06.39-26143,non_fbis,290,GATE_attitude,3781,3840,59.0,"was like a ""rough sea,"" with highs and lows and never calm",medium,,,sentiment-neg,
14.06.39-26143,non_fbis,286,GATE_direct-subjective,3070,3077,7.0,decides,low,neutral,low,,
14.06.39-26143,non_fbis,157,GATE_expressive-subjectivity,1376,1398,22.0,make it more difficult,low,neutral,,,
14.06.39-26143,non_fbis,282,GATE_direct-subjective,2676,2678,2.0,Mr,high,,,,
14.06.39-26143,non_fbis,278,GATE_attitude,20,61,41.0,"No tears for Tobin, but some for al-Qaeda",low-medium,,,sentiment-neg,
14.06.39-26143,non_fbis,149,GATE_direct-subjective,1449,1452,3.0,But,medium,,,,
14.06.39-26143,non_fbis,20,GATE_expressive-subjectivity,4384,4419,35.0,"sensible, serious voice in Cabinet",medium,positive,,,
14.06.39-26143,non_fbis,274,GATE_attitude,102,181,79.0,The plight of prisoners and politicians has been weighing heavily on the minds,medium,,,sentiment-neg,
14.06.39-26143,non_fbis,145,GATE_attitude,1611,1704,93.0,must address the issue of these captured fighters and determine how they will be dealt with,medium,,,arguing-pos,
14.06.39-26143,non_fbis,16,GATE_expressive-subjectivity,1935,1947,12.0,overreacting,medium,negative,,,
14.06.39-26143,non_fbis,266,GATE_expressive-subjectivity,2286,2344,58.0,"No one, however, is giving a hearty thumbs up to Mr. Tobin",low,negative,,,
14.06.39-26143,non_fbis,8,GATE_direct-subjective,2303,2331,28.0,is giving a hearty thumbs up,medium,positive,medium,,
14.06.39-26143,non_fbis,4,GATE_expressive-subjectivity,2861,2884,23.0,devastatingly sarcastic,high,negative,,,
14.06.39-26143,non_fbis,258,GATE_attitude,905,914,9.0,are harsh,medium-high,,,sentiment-neg,
14.06.39-26143,non_fbis,129,GATE_attitude,2286,2344,58.0,"No one, however, is giving a hearty thumbs up to Mr. Tobin",low-medium,,,arguing-neg,
15.05.17-7881,non_fbis,50,GATE_direct-subjective,697,709,12.0,According to,neutral,,neutral,,
15.05.17-7881,non_fbis,20,GATE_direct-subjective,1221,1232,11.0,is believed,low,neutral,low,,
15.05.17-7881,non_fbis,16,GATE_expressive-subjectivity,751,778,27.0,has perfectly accomplished,medium,positive,,,
15.05.17-7881,non_fbis,11,GATE_direct-subjective,69,80,11.0,is expected,low,neutral,low,,
15.05.17-7881,non_fbis,5,GATE_attitude,69,164,95.0,"is expected to land on the US Cape Canaveral launch site, Florida, at 08:55 p. m., Moscow time",low,,,other-attitude,
15.05.17-7881,non_fbis,2,GATE_attitude,751,790,39.0,has perfectly accomplished its mission,medium,,,sentiment-pos,
15.05.17-7881,non_fbis,1,GATE_attitude,1218,1300,82.0,It is believed that the glass will make it possible to see the satellite at night,low-medium,,,arguing-pos,
15.08.17-13301,non_fbis,49,GATE_attitude,421,431,10.0,would like,low-medium,,,sentiment-pos,
15.08.17-13301,non_fbis,48,GATE_direct-subjective,421,431,10.0,would like,medium,positive,medium,,
15.08.17-13301,non_fbis,40,GATE_expressive-subjectivity,121,143,22.0,the trip of a lifetime,low,positive,,,
15.08.17-13301,non_fbis,33,GATE_direct-subjective,8,13,5.0,needs,low,neutral,low,,
15.08.17-13301,non_fbis,28,GATE_direct-subjective,44,48,4.0,want,low,positive,low,,
15.08.17-13301,non_fbis,13,GATE_expressive-subjectivity,37,39,2.0,If,low,neutral,,,
15.08.17-13301,non_fbis,4,GATE_attitude,8,13,5.0,needs,medium,,,sentiment-pos,very-uncertain
15.08.17-13301,non_fbis,2,GATE_attitude,44,48,4.0,want,medium,,,sentiment-pos,
15.08.17-13301,non_fbis,0,GATE_attitude,121,143,22.0,the trip of a lifetime,medium-high,,,sentiment-pos,somewhat-uncertain
15.11.50-23748,non_fbis,121,GATE_expressive-subjectivity,1162,1188,26.0,committed one more mistake,medium,negative,,,
15.11.50-23748,non_fbis,113,GATE_direct-subjective,2345,2352,7.0,opinion,medium,neutral,medium,,
15.11.50-23748,non_fbis,105,GATE_expressive-subjectivity,2637,2648,11.0,profit from,medium,negative,,,
15.11.50-23748,non_fbis,226,GATE_expressive-subjectivity,829,842,13.0,not delighted,medium,neutral,,,
15.11.50-23748,non_fbis,222,GATE_attitude,326,350,24.0,may recover the position,low,,,speculation,
15.11.50-23748,non_fbis,218,GATE_expressive-subjectivity,1469,1481,12.0,the plotters,medium,negative,,,
15.11.50-23748,non_fbis,210,GATE_direct-subjective,1752,1758,6.0,afraid,medium,negative,medium,,
15.11.50-23748,non_fbis,81,GATE_attitude,1752,1761,9.0,afraid of,medium-high,,,sentiment-neg,
15.11.50-23748,non_fbis,202,GATE_expressive-subjectivity,2483,2494,11.0,astonishing,high,neutral,,,
15.11.50-23748,non_fbis,198,GATE_attitude,352,408,56.0,but nobody could suppose the recovery would be so quick,medium,,,arguing-neg,
15.11.50-23748,non_fbis,69,GATE_expressive-subjectivity,326,329,3.0,may,low,neutral,,,
15.11.50-23748,non_fbis,65,GATE_expressive-subjectivity,1692,1705,13.0,witch-hunting,medium,negative,,,
15.11.50-23748,non_fbis,186,GATE_expressive-subjectivity,1954,1964,10.0,thoroughly,medium,neutral,,,
15.11.50-23748,non_fbis,53,GATE_direct-subjective,1531,1540,9.0,supporter,medium,positive,medium,,
15.11.50-23748,non_fbis,178,GATE_expressive-subjectivity,2624,2633,9.0,evidently,low,neutral,,,
15.11.50-23748,non_fbis,49,GATE_attitude,627,634,7.0,support,medium,,,sentiment-pos,
15.11.50-23748,non_fbis,45,GATE_attitude,2877,2927,50.0,What reforms will be initiated by Hugo Chavez next,low,,,speculation,very-uncertain
15.11.50-23748,non_fbis,41,GATE_expressive-subjectivity,2054,2069,15.0,symbol of power,medium,neutral,,,
15.11.50-23748,non_fbis,158,GATE_expressive-subjectivity,352,377,25.0,but nobody could suppose,medium,neutral,,,
15.11.50-23748,non_fbis,146,GATE_attitude,1915,1983,68.0,believes that the Venezuelan coup was thoroughly planned beforehand,medium,,,arguing-pos,
15.11.50-23748,non_fbis,271,GATE_expressive-subjectivity,131,137,6.0,Hardly,low,neutral,,,
15.11.50-23748,non_fbis,142,GATE_expressive-subjectivity,2310,2324,14.0,more attentive,medium,positive,,,
15.11.50-23748,non_fbis,13,GATE_attitude,2929,3008,79.0,Time will tell if the president has really learnt a lesson from the situation,low,,,arguing-pos,
15.11.50-23748,non_fbis,134,GATE_expressive-subjectivity,279,286,7.0,already,low,neutral,,,
15.11.50-23748,non_fbis,251,GATE_attitude,2257,2292,35.0,has learnt a lesson from the events,low,,,arguing-pos,
15.11.50-23748,non_fbis,235,GATE_expressive-subjectivity,2527,2535,8.0,no doubt,medium,neutral,,,
15.11.50-23748,non_fbis,231,GATE_attitude,2372,2394,22.0,It is hard to forecast,low-medium,,,arguing-pos,
15.11.50-23748,non_fbis,215,GATE_expressive-subjectivity,1091,1108,17.0,care very little,medium,negative,,,
15.11.50-23748,non_fbis,207,GATE_expressive-subjectivity,1589,1600,11.0,very likely,low,neutral,,,
15.11.50-23748,non_fbis,74,GATE_attitude,131,177,46.0,Hardly had observers even time to get used to,low,,,arguing-pos,
15.11.50-23748,non_fbis,66,GATE_attitude,1689,1717,28.0,no witch-hunting will follow,medium,,,arguing-neg,
15.11.50-23748,non_fbis,187,GATE_direct-subjective,825,847,22.0,was not delighted with,medium,negative,medium,,
15.11.50-23748,non_fbis,58,GATE_expressive-subjectivity,2125,2135,10.0,especially,medium,neutral,,,
15.11.50-23748,non_fbis,54,GATE_direct-subjective,1915,1923,8.0,believes,low,neutral,low,,
15.11.50-23748,non_fbis,179,GATE_direct-subjective,1680,1683,3.0,say,neutral,,neutral,,
15.11.50-23748,non_fbis,175,GATE_attitude,2619,2662,43.0,are evidently to profit from the situation,low,,,arguing-pos,
15.11.50-23748,non_fbis,46,GATE_attitude,1085,1146,61.0,would care very little for improving ordinary people's lives,low-medium,,,sentiment-neg,
15.11.50-23748,non_fbis,171,GATE_expressive-subjectivity,2699,2709,10.0,seem to be,medium,neutral,,,
15.11.50-23748,non_fbis,167,GATE_attitude,598,634,36.0,was finally rewarded for his support,low-medium,,,arguing-pos,
15.11.50-23748,non_fbis,38,GATE_attitude,1469,1481,12.0,the plotters,low,,,sentiment-neg,somewhat-uncertain
15.11.50-23748,non_fbis,163,GATE_direct-subjective,1085,1108,23.0,would care very little,medium,negative,medium,,
15.11.50-23748,non_fbis,284,GATE_attitude,2220,2232,12.0,the plotters,low,,,sentiment-neg,somewhat-uncertain
15.11.50-23748,non_fbis,272,GATE_expressive-subjectivity,2973,2988,15.0,learnt a lesson,medium,neutral,,,
15.11.50-23748,non_fbis,143,GATE_attitude,1162,1270,108.0,committed one more mistake when they dissolved the National Assembly and Supreme Court right after the coup,low-medium,,,arguing-pos,
15.11.50-23748,non_fbis,268,GATE_direct-subjective,2315,2324,9.0,attentive,low,neutral,low,,
15.11.50-23748,non_fbis,6,GATE_attitude,88,107,19.0,the close attention,medium,,,other-attitude,
15.11.50-23748,non_fbis,131,GATE_expressive-subjectivity,2460,2467,7.0,managed,low,neutral,,,
15.11.50-23748,non_fbis,2,GATE_attitude,391,408,17.0,would be so quick,low,,,arguing-pos,
15.11.50-23748,non_fbis,240,GATE_attitude,977,1146,169.0,"Indeed, it was clear since the very beginning that Pedro Carmona, who proclaimed himself interim president would care very little for improving ordinary people's lives",medium-high,,,arguing-pos,
15.11.50-23748,non_fbis,236,GATE_attitude,1586,1657,71.0,is very likely to be soon return to the post of president of Venezuela,medium-high,,,speculation,
15.11.50-23748,non_fbis,107,GATE_direct-subjective,2699,2732,33.0,seem to be slightly anxious about,medium,uncertain-both,medium,,
15.11.50-23748,non_fbis,232,GATE_attitude,1738,1773,35.0,should not be afraid of persecution,medium,,,arguing-neg,
15.11.50-23748,non_fbis,99,GATE_attitude,45,129,84.0,"Once again, events in Venezuela have drawn the close attention of the world's media",low,,,arguing-pos,
15.11.50-23748,non_fbis,224,GATE_direct-subjective,857,878,21.0,was not on their side,medium,negative,medium,,
15.11.50-23748,non_fbis,220,GATE_attitude,695,701,6.0,ousted,high,,,sentiment-neg,
15.11.50-23748,non_fbis,87,GATE_expressive-subjectivity,977,983,6.0,Indeed,low,neutral,,,
15.11.50-23748,non_fbis,79,GATE_expressive-subjectivity,1048,1066,18.0,proclaimed himself,medium,negative,,,
15.11.50-23748,non_fbis,204,GATE_expressive-subjectivity,602,618,16.0,finally rewarded,medium,negative,,,
15.11.50-23748,non_fbis,75,GATE_expressive-subjectivity,2929,2944,15.0,Time will tell,medium,neutral,,,
15.11.50-23748,non_fbis,63,GATE_expressive-subjectivity,2378,2394,16.0,hard to forecast,medium,neutral,,,
15.11.50-23748,non_fbis,188,GATE_expressive-subjectivity,2261,2276,15.0,learnt a lesson,medium,positive,,,
15.11.50-23748,non_fbis,184,GATE_expressive-subjectivity,2966,2972,6.0,really,medium,neutral,,,
15.11.50-23748,non_fbis,176,GATE_attitude,525,592,67.0,has been patronizing his subordinates during his entire presidency,medium,,,sentiment-neg,
15.11.50-23748,non_fbis,47,GATE_attitude,909,934,25.0,are even less happy with,medium,,,sentiment-neg,
15.11.50-23748,non_fbis,172,GATE_expressive-subjectivity,400,408,8.0,so quick,medium,neutral,,,
15.11.50-23748,non_fbis,168,GATE_direct-subjective,296,308,12.0,suppositions,medium,neutral,medium,,
